date,vcr_forecast
2017-12-06,27.435709607072983
2017-12-07,29.36106243826231
2017-12-08,30.851461310983026
2017-12-09,34.30740752893512
2017-12-10,37.37889043319437
2017-12-11,23.240743075665122
2017-12-12,27.471862717411454
2017-12-13,27.08576914893474
2017-12-14,26.24736569487089
2017-12-15,27.89709599667485
2017-12-16,31.610543543810547
2017-12-17,35.88652928952786
2017-12-18,21.51175272067508
2017-12-19,26.604495259920533
2017-12-20,25.49953262235271
2017-12-21,26.36157819715147
2017-12-22,28.88719354435808
2017-12-23,32.68556453197203
2017-12-24,33.80960950713342
2017-12-25,21.045608129271294
2017-12-26,25.401860535426465
2017-12-27,26.11156315112584
2017-12-28,26.71973811490447
2017-12-29,28.630043086698258
2017-12-30,31.153021025847636
2017-12-31,35.80201851994553
2017-10-01,26.003379541627332
2017-10-02,17.072457559887987
2017-10-03,19.34913030730116
2017-10-04,19.76382346536927
2017-10-05,20.746652988128375
2017-10-06,20.944937908430948
2017-10-07,23.99795650112909
2017-10-08,26.036919868328738
2017-10-09,16.743479742613612
2017-10-10,19.719331824188536
2017-10-11,21.21499829468971
2017-10-12,22.36087609169304
2017-10-13,22.799040349577165
2017-10-14,24.484991046703875
2017-10-15,27.06402400343479
2017-10-16,17.896324106055687
2017-10-17,20.328173416835416
2017-10-18,20.618821048528936
2017-10-19,23.267137154285088
2017-10-20,23.14113288753164
2017-10-21,25.01875034980236
2017-10-22,27.17232815705102
2017-10-23,17.437847424654976
2017-10-24,19.589034345382856
2017-10-25,21.283815173440452
2017-10-26,23.61270727964878
2017-10-27,21.9738589831931
2017-10-28,24.088795498781067
2017-10-29,25.857578878717188
2017-10-30,15.603945645109913
2017-10-31,20.7018301310195
2017-11-01,21.031960718388568
2017-11-02,22.426726681358787
2017-11-03,22.09505921586244
2017-11-04,24.630130673742794
2017-11-05,26.256562018230294
2017-11-06,17.63705080018105
2017-11-07,19.69860309985073
2017-11-08,21.213073814915603
2017-11-09,23.567323931248254
2017-11-10,24.57564143383655
2017-11-11,26.35169768046973
2017-11-12,27.879830460432295
2017-11-13,18.751994183041752
2017-11-14,20.40803751572837
2017-11-15,21.369921643121906
2017-11-16,22.761130458267544
2017-11-17,22.132406977095407
2017-11-18,23.602003767649872
2017-11-19,26.307572289556234
2017-11-20,17.84090859121023
2017-11-21,19.570388525068275
2017-11-22,21.509386604166934
2017-11-23,22.898222284624655
2017-11-24,23.154509250785654
2017-11-25,24.993094392193743
2017-11-26,26.70569895208176
2017-11-27,19.503884980103027
2017-11-28,21.630683962681356
2017-11-29,21.911796021303108
2017-11-30,22.348918249534954
2017-12-01,21.21630479119237
2017-12-02,23.06354335203456
2017-12-03,25.002142807216323
2017-12-04,15.674787786651244
2017-12-05,16.937344410178067
2017-12-06,17.174025456590996
2017-12-07,18.876610819128977
2017-12-08,19.72683789192564
2017-12-09,21.10958204818411
2017-12-10,22.692509970428485
2017-12-11,13.614075542798282
2017-12-12,16.384523017069043
2017-12-13,17.312861725788522
2017-12-14,18.050423948704044
2017-12-15,18.460134565448126
2017-12-16,20.331751582161573
2017-12-17,22.227691590122724
2017-12-18,14.144156093560344
2017-12-19,15.555530965555066
2017-12-20,16.804313185478563
2017-12-21,18.326047992232027
2017-12-22,17.87333305922504
2017-12-23,19.577864557032264
2017-12-24,21.169711984805684
2017-12-25,13.655412597200012
2017-12-26,15.315932928173371
2017-12-27,15.2603244406058
2017-12-28,16.41734325001751
2017-12-29,16.686400358292495
2017-12-30,18.386835894944625
2017-12-31,21.629999170096937
2017-10-01,21.89052952411803
2017-10-02,13.424440539730682
2017-10-03,15.49163247241006
2017-10-04,17.342393696228328
2017-10-05,18.65599715993116
2017-10-06,19.464115575860415
2017-10-07,20.547755717354896
2017-10-08,22.318632408283978
2017-10-09,14.05003087286244
2017-10-10,17.408296631013002
2017-10-11,17.233011390878975
2017-10-12,18.369791278833763
2017-10-13,18.638930070444864
2017-10-14,18.502379134947038
2017-10-15,21.01508200177941
2017-10-16,13.287152991782479
2017-10-17,16.8987242101945
2017-10-18,17.886118627761647
2017-10-19,19.311604992541128
2017-10-20,19.580246143118753
2017-10-21,19.983786840927426
2017-10-22,22.343128630855947
2017-10-23,13.771676578171997
2017-10-24,17.25180618556683
2017-10-25,18.005391061994334
2017-10-26,18.987883176937242
2017-10-27,20.006497376167026
2017-10-28,21.374058996256732
2017-10-29,23.290922151846953
2017-10-30,14.347296104990695
2017-10-31,17.36117377865086
2017-11-01,17.39922155779463
2017-11-02,19.42074746708991
2017-11-03,19.792413544229387
2017-11-04,20.701002809512154
2017-11-05,22.638745397906693
2017-11-06,14.774377330149832
2017-11-07,17.76972274337251
2017-11-08,17.67460462049539
2017-11-09,18.6028287754469
2017-11-10,18.334339677583582
2017-11-11,20.817966897194008
2017-11-12,22.619298176987645
2017-11-13,14.77441286208714
2017-11-14,17.12324377939121
2017-11-15,17.344933699847925
2017-11-16,19.28309241617488
2017-11-17,19.28909170256496
2017-11-18,20.681938480658815
2017-11-19,22.2245451114031
2017-11-20,14.639517325374653
2017-11-21,17.236391269632797
2017-11-22,17.689626503955843
2017-11-23,19.472067191050787
2017-11-24,20.781853872748698
2017-11-25,23.01340709098377
2017-11-26,24.54389524420833
2017-11-27,17.02603009998631
2017-11-28,19.828135763602887
2017-11-29,19.408984040319336
2017-11-30,18.436425835108075
2017-12-01,18.114657219552406
2017-12-02,19.640401551178094
2017-12-03,20.36043418498639
2017-12-04,13.481246249725729
2017-12-05,14.447435870988976
2017-12-06,15.166915511367435
2017-12-07,15.415148665297917
2017-12-08,15.998087965717335
2017-12-09,16.35708617558109
2017-12-10,17.239250171137137
2017-12-11,10.97313592226459
2017-12-12,13.037617627035427
2017-12-13,13.31381072585097
2017-12-14,14.329611741706627
2017-12-15,14.996901909958895
2017-12-16,15.30442695865876
2017-12-17,16.97690179124486
2017-12-18,9.637516206769702
2017-12-19,12.630491625799134
2017-12-20,13.613837962428192
2017-12-21,14.881366816184741
2017-12-22,15.059217492624834
2017-12-23,16.467508657964746
2017-12-24,18.790782052959845
2017-12-25,11.35503863719143
2017-12-26,13.776618957265796
2017-12-27,13.870246019413294
2017-12-28,14.605893402553821
2017-12-29,14.438867316758255
2017-12-30,15.466315933186296
2017-12-31,16.389415015166062
2017-10-01,69.66124070952812
2017-10-02,43.03387750791735
2017-10-03,52.72918665511965
2017-10-04,54.9229543653359
2017-10-05,56.25292844941144
2017-10-06,60.79326205870626
2017-10-07,64.71565611122843
2017-10-08,67.61945902384453
2017-10-09,45.40263198339342
2017-10-10,52.88486074403207
2017-10-11,55.15535213753826
2017-10-12,58.17296884727505
2017-10-13,63.12237639407237
2017-10-14,65.77140729292645
2017-10-15,67.84138450191695
2017-10-16,47.85235393435289
2017-10-17,52.71275768249056
2017-10-18,57.57177029503749
2017-10-19,60.68338330728698
2017-10-20,64.60725882352156
2017-10-21,67.75113042317425
2017-10-22,71.71918416326119
2017-10-23,48.02085552136659
2017-10-24,55.80079985121348
2017-10-25,55.884973097413024
2017-10-26,58.20663187204181
2017-10-27,65.38542827118142
2017-10-28,69.35404371759513
2017-10-29,70.40722100891115
2017-10-30,48.703661139266465
2017-10-31,57.41040265619701
2017-11-01,58.23602130600216
2017-11-02,59.39584954795575
2017-11-03,65.34855725677245
2017-11-04,69.68391114033966
2017-11-05,73.94597400900757
2017-11-06,48.096835365833755
2017-11-07,55.970981499132144
2017-11-08,58.15589057420029
2017-11-09,57.92853517338418
2017-11-10,63.05822339989477
2017-11-11,64.80235317266256
2017-11-12,70.78457494111879
2017-11-13,48.19465123796256
2017-11-14,54.52334555655329
2017-11-15,56.130761432674625
2017-11-16,57.93578296133603
2017-11-17,61.711052852016145
2017-11-18,66.9056539731713
2017-11-19,70.19041761768351
2017-11-20,47.89462502233489
2017-11-21,56.73032753789109
2017-11-22,59.01154001462616
2017-11-23,60.62425890613233
2017-11-24,65.28199871879461
2017-11-25,69.26994667095533
2017-11-26,72.70724073101566
2017-11-27,50.865178693156544
2017-11-28,56.80153582983859
2017-11-29,57.77996185524115
2017-11-30,55.602126794116515
2017-12-01,54.53315149793651
2017-12-02,58.998576467590496
2017-12-03,61.237013051211385
2017-12-04,37.27404829695522
2017-12-05,47.405017804090996
2017-12-06,46.566726352981675
2017-12-07,48.117041851198614
2017-12-08,48.581115863554544
2017-12-09,54.447026259923945
2017-12-10,56.92567881580982
2017-12-11,35.82575464712764
2017-12-12,42.659093600408184
2017-12-13,43.54172947011857
2017-12-14,45.66320513436301
2017-12-15,48.063970230690394
2017-12-16,53.02832647238809
2017-12-17,54.206367836834254
2017-12-18,32.3571486634968
2017-12-19,42.8366005912919
2017-12-20,42.60015755506507
2017-12-21,44.37605112955448
2017-12-22,47.55925831047663
2017-12-23,53.56699918839464
2017-12-24,57.77686860279651
2017-12-25,36.75768964177781
2017-12-26,44.94446236696763
2017-12-27,44.21888903070168
2017-12-28,45.52938423894348
2017-12-29,48.48965857623182
2017-12-30,52.60800573551835
2017-12-31,53.51977487983649
2017-10-01,70.09758397439253
2017-10-02,45.911496224199745
2017-10-03,53.838048463363336
2017-10-04,52.343264822332515
2017-10-05,56.995386409342316
2017-10-06,62.13498491114806
2017-10-07,67.74283023236686
2017-10-08,72.17128745639631
2017-10-09,49.060954032609416
2017-10-10,55.112877064838905
2017-10-11,55.213354530255415
2017-10-12,60.43300604544622
2017-10-13,64.14917348118082
2017-10-14,68.83647325089358
2017-10-15,72.86154782327246
2017-10-16,45.3281133521233
2017-10-17,53.591392754454034
2017-10-18,54.33373913794179
2017-10-19,59.456309010284144
2017-10-20,60.49931954707756
2017-10-21,66.4567050973757
2017-10-22,70.82131923835693
2017-10-23,45.796721102830475
2017-10-24,54.466975500330534
2017-10-25,55.22021242231374
2017-10-26,59.47863536687619
2017-10-27,61.6837911363189
2017-10-28,67.50627203763945
2017-10-29,69.99198562459235
2017-10-30,48.040011005493184
2017-10-31,54.56839155824281
2017-11-01,53.89583356909427
2017-11-02,57.92869010037222
2017-11-03,63.08052496242456
2017-11-04,66.72983425271141
2017-11-05,72.62228447024566
2017-11-06,47.779774514491734
2017-11-07,55.7356246533655
2017-11-08,55.36583307128279
2017-11-09,60.55298629866833
2017-11-10,65.58379272895093
2017-11-11,68.63424992063045
2017-11-12,73.83057648272919
2017-11-13,50.169259470443706
2017-11-14,58.94061328663756
2017-11-15,61.09204469496345
2017-11-16,63.25762850076801
2017-11-17,66.4148142316609
2017-11-18,72.53674019363224
2017-11-19,76.42097871953295
2017-11-20,53.59642108785319
2017-11-21,59.602244953614516
2017-11-22,57.38595475991535
2017-11-23,59.443235606832715
2017-11-24,63.46133624726027
2017-11-25,68.14676555467949
2017-11-26,70.74497732131077
2017-11-27,47.662564566618265
2017-11-28,54.45180428805827
2017-11-29,53.82312885113858
2017-11-30,54.2605742069373
2017-12-01,52.4985240461388
2017-12-02,57.12591221016007
2017-12-03,57.138053684457034
2017-12-04,38.953315998775665
2017-12-05,42.56605663874735
2017-12-06,43.42421592456064
2017-12-07,46.80651780997283
2017-12-08,47.792299926593486
2017-12-09,51.38644037428343
2017-12-10,53.94983357792536
2017-12-11,34.452579448702046
2017-12-12,41.13485945032255
2017-12-13,42.073202185846185
2017-12-14,45.40871826701428
2017-12-15,48.31687146783405
2017-12-16,51.00294392718614
2017-12-17,52.365478158709635
2017-12-18,33.31934240948334
2017-12-19,41.32543530929868
2017-12-20,44.03323078117631
2017-12-21,45.6176884172733
2017-12-22,47.81045186713322
2017-12-23,49.89833197458305
2017-12-24,50.705257526945076
2017-12-25,31.394401456571075
2017-12-26,41.91373320584217
2017-12-27,42.282627979129515
2017-12-28,43.394682138640945
2017-12-29,45.76733144201864
2017-12-30,48.397969048357176
2017-12-31,50.62270288659996
2017-10-01,95.24427763289879
2017-10-02,64.75317521052459
2017-10-03,73.98274029715701
2017-10-04,70.98941495178083
2017-10-05,75.13132916062756
2017-10-06,83.05876545277567
2017-10-07,86.85372480372902
2017-10-08,91.69472464786435
2017-10-09,59.165490044915146
2017-10-10,72.88553015416413
2017-10-11,71.0432369149868
2017-10-12,74.0402446651641
2017-10-13,80.51571009306231
2017-10-14,87.53721392619093
2017-10-15,94.61807070715432
2017-10-16,63.487806784394024
2017-10-17,78.1882439317492
2017-10-18,70.95568850271198
2017-10-19,75.55594615896405
2017-10-20,82.16548151888898
2017-10-21,88.33848540116624
2017-10-22,93.88031068994947
2017-10-23,63.4658012805325
2017-10-24,75.93715633921857
2017-10-25,75.31530954970684
2017-10-26,77.58738225231797
2017-10-27,83.4203993113578
2017-10-28,90.7497379776602
2017-10-29,93.01853989983118
2017-10-30,62.17012852357455
2017-10-31,73.09587048774108
2017-11-01,70.00657282068335
2017-11-02,76.56664971164437
2017-11-03,82.88078840707458
2017-11-04,89.87536255786324
2017-11-05,93.40036699645185
2017-11-06,64.9106826748015
2017-11-07,75.25830333964797
2017-11-08,71.59311481474552
2017-11-09,76.66635535799998
2017-11-10,83.52024957178325
2017-11-11,90.90118821367328
2017-11-12,97.13373913603817
2017-11-13,69.04552111216753
2017-11-14,79.24826685778027
2017-11-15,79.04572952595339
2017-11-16,80.7830438641809
2017-11-17,87.77191196423136
2017-11-18,92.4940788552636
2017-11-19,97.80379092675403
2017-11-20,68.36904689361457
2017-11-21,75.82221619984436
2017-11-22,74.66924626604754
2017-11-23,79.62091882507868
2017-11-24,85.54087993613027
2017-11-25,92.00424758729972
2017-11-26,95.26798255311849
2017-11-27,67.36373125625143
2017-11-28,72.831098183487
2017-11-29,72.35928249599385
2017-11-30,69.48368347283646
2017-12-01,71.81767550237468
2017-12-02,76.0890410136106
2017-12-03,80.87748552535535
2017-12-04,49.5659483907383
2017-12-05,60.032084529142544
2017-12-06,57.51471087327599
2017-12-07,59.140372975642116
2017-12-08,64.56665909532292
2017-12-09,70.02278867303951
2017-12-10,75.76624989836137
2017-12-11,47.89876174373119
2017-12-12,56.79404644666094
2017-12-13,57.56778241863091
2017-12-14,60.075415449012084
2017-12-15,64.58190313170954
2017-12-16,71.96839721765527
2017-12-17,74.72369645963008
2017-12-18,49.335139244712465
2017-12-19,55.26040610829918
2017-12-20,57.585470618460285
2017-12-21,61.631288493894175
2017-12-22,65.4024920071191
2017-12-23,74.1804110682441
2017-12-24,75.68774126729096
2017-12-25,47.88722113890467
2017-12-26,56.07218558488661
2017-12-27,57.37310961418457
2017-12-28,58.27056286743779
2017-12-29,59.84459349562599
2017-12-30,67.8193818009766
2017-12-31,69.35400118344177
2017-10-01,61.40596923071949
2017-10-02,40.6886892617939
2017-10-03,46.216864041272274
2017-10-04,49.11026254982768
2017-10-05,53.02178563603817
2017-10-06,55.556436180214334
2017-10-07,60.12584812621445
2017-10-08,61.91636921700054
2017-10-09,42.89327671013943
2017-10-10,48.83085737588331
2017-10-11,49.86413199972047
2017-10-12,53.29369894378121
2017-10-13,55.975539300085984
2017-10-14,58.79763843324373
2017-10-15,60.1068908416232
2017-10-16,40.00045897088863
2017-10-17,47.379153541349304
2017-10-18,49.38726595905701
2017-10-19,52.706110660643844
2017-10-20,54.24108930204652
2017-10-21,58.03105947487075
2017-10-22,59.879673380337515
2017-10-23,41.49084210113003
2017-10-24,48.686091447491265
2017-10-25,50.92174381818983
2017-10-26,54.261684605009236
2017-10-27,56.706499208797304
2017-10-28,60.44507823017767
2017-10-29,61.52001654478262
2017-10-30,40.78875050918833
2017-10-31,46.6307082410416
2017-11-01,50.65187010615929
2017-11-02,51.26573857509453
2017-11-03,53.315174448454485
2017-11-04,58.713620702218165
2017-11-05,60.44361811323825
2017-11-06,40.63204560732357
2017-11-07,49.47018188107013
2017-11-08,48.28383449769973
2017-11-09,53.564737736415836
2017-11-10,55.37544480509014
2017-11-11,59.403315720382324
2017-11-12,60.82542358789599
2017-11-13,42.14156584350806
2017-11-14,49.74412987046533
2017-11-15,51.040405794871525
2017-11-16,53.03874159028663
2017-11-17,55.75961013208138
2017-11-18,60.75347423521181
2017-11-19,62.46280821342408
2017-11-20,43.94273926766088
2017-11-21,49.11078555836968
2017-11-22,52.268373098315266
2017-11-23,56.44045090871284
2017-11-24,59.16892595110987
2017-11-25,59.957861219600275
2017-11-26,62.65597101940196
2017-11-27,44.22734661708817
2017-11-28,50.14842327707383
2017-11-29,48.3216425427554
2017-11-30,49.60889289196095
2017-12-01,49.445080725887244
2017-12-02,49.578715872587516
2017-12-03,51.395817502711715
2017-12-04,33.971627769563256
2017-12-05,38.881253290260496
2017-12-06,39.39393062220199
2017-12-07,43.08275774501759
2017-12-08,44.935106229715686
2017-12-09,46.99888466711815
2017-12-10,50.23750098982127
2017-12-11,31.12105837390793
2017-12-12,36.63876347281145
2017-12-13,37.49856514839851
2017-12-14,42.14210699797647
2017-12-15,41.748144283350975
2017-12-16,44.26062433722956
2017-12-17,46.73501325929284
2017-12-18,29.294848611959324
2017-12-19,35.58176869471164
2017-12-20,36.83014537699121
2017-12-21,40.75839462312743
2017-12-22,41.400439768351376
2017-12-23,45.825026545994916
2017-12-24,47.72927264020696
2017-12-25,31.14928267612438
2017-12-26,36.25408713098986
2017-12-27,36.543536331981684
2017-12-28,38.42127189234179
2017-12-29,39.393196594473025
2017-12-30,41.72513602700107
2017-12-31,44.00977221421145
2017-10-01,86.89611694466574
2017-10-02,54.663601294337695
2017-10-03,66.65759361813818
2017-10-04,67.1632069179406
2017-10-05,71.61662410704095
2017-10-06,76.09889026497191
2017-10-07,81.55671455372007
2017-10-08,84.5279544809451
2017-10-09,53.69333908703574
2017-10-10,64.88178508648778
2017-10-11,67.50272025018427
2017-10-12,73.81273291847731
2017-10-13,77.01309682855255
2017-10-14,83.81265550687458
2017-10-15,89.03548016575621
2017-10-16,55.31057271457918
2017-10-17,67.59983232132797
2017-10-18,68.65311022038439
2017-10-19,74.57808541584829
2017-10-20,79.24874607476558
2017-10-21,84.32865320344627
2017-10-22,88.61019896930392
2017-10-23,57.13789161361975
2017-10-24,69.99512036260242
2017-10-25,73.79483647447336
2017-10-26,79.12688924976675
2017-10-27,79.06798872719513
2017-10-28,85.99710684649936
2017-10-29,92.0846372975029
2017-10-30,59.691420022190286
2017-10-31,71.82248287369836
2017-11-01,73.0831484318087
2017-11-02,77.843427523511
2017-11-03,79.25822562704852
2017-11-04,85.20686076530032
2017-11-05,91.261740553818
2017-11-06,59.858529240771645
2017-11-07,69.64804974092648
2017-11-08,72.13809573838064
2017-11-09,76.79887433496276
2017-11-10,80.16770216939516
2017-11-11,86.90219022684653
2017-11-12,92.8814078612189
2017-11-13,59.60686472207382
2017-11-14,69.15715477917351
2017-11-15,73.38741218607053
2017-11-16,77.82743482174087
2017-11-17,83.09037519479962
2017-11-18,87.74278524771388
2017-11-19,93.69348934937634
2017-11-20,63.91807285163181
2017-11-21,71.94701284486706
2017-11-22,74.34622476755627
2017-11-23,79.35871543074424
2017-11-24,82.9346463386914
2017-11-25,88.39240517755057
2017-11-26,90.94519118472377
2017-11-27,61.74560937852411
2017-11-28,69.1140866560427
2017-11-29,69.91871756118474
2017-11-30,70.70959710746467
2017-12-01,68.51259029131809
2017-12-02,72.85886818887111
2017-12-03,76.78601927971445
2017-12-04,47.43027682831869
2017-12-05,53.15218944430788
2017-12-06,52.03062494965994
2017-12-07,58.84920309583062
2017-12-08,59.93452878262546
2017-12-09,66.69748992228418
2017-12-10,71.20962450798764
2017-12-11,42.6818667516891
2017-12-12,51.00696738572748
2017-12-13,52.13703530515996
2017-12-14,57.85677731682823
2017-12-15,59.252053828132205
2017-12-16,65.70971523281482
2017-12-17,70.97776505186442
2017-12-18,43.74380825805679
2017-12-19,50.56095503026805
2017-12-20,52.951540885177195
2017-12-21,57.13070879134208
2017-12-22,58.515504971956254
2017-12-23,64.40346065829691
2017-12-24,68.22478825813133
2017-12-25,43.75799203703259
2017-12-26,52.404978929769754
2017-12-27,51.72979218516352
2017-12-28,56.569038184396035
2017-12-29,58.39167540339071
2017-12-30,63.31306400802367
2017-12-31,66.6038703808012
2017-10-01,82.29921193153814
2017-10-02,54.60043759713876
2017-10-03,62.64868062836736
2017-10-04,65.09996971762817
2017-10-05,68.30349480948146
2017-10-06,72.63896413531124
2017-10-07,79.0030000927714
2017-10-08,81.49597152665477
2017-10-09,52.28893455612308
2017-10-10,63.53581629535958
2017-10-11,66.8141600781832
2017-10-12,69.40785411172742
