date,LSTM_500_output_forecast
2017-10-19,16.82295
2017-10-20,16.82295
2017-10-21,16.82295
2017-10-22,16.82295
2017-10-23,16.82295
2017-10-24,16.82295
2017-10-25,16.82295
2017-10-26,16.82295
2017-10-27,16.82295
2017-10-28,16.82295
2017-10-29,16.82295
2017-10-30,16.82295
2017-10-31,16.82295
2017-11-01,16.82295
2017-11-02,16.82295
2017-11-03,16.82295
2017-11-04,16.82295
2017-11-05,16.82295
2017-11-06,16.82295
2017-11-07,16.82295
2017-11-08,16.82295
2017-11-09,16.82295
2017-11-10,16.82295
2017-11-11,16.82295
2017-11-12,16.82295
2017-11-13,16.82295
2017-11-14,16.82295
2017-11-15,16.82295
2017-11-16,16.82295
2017-11-17,16.82295
2017-11-18,16.82295
2017-11-19,16.82295
2017-11-20,16.82295
2017-11-21,16.82295
2017-11-22,16.82295
2017-11-23,16.82295
2017-11-24,16.82295
2017-11-25,16.82295
2017-11-26,16.82295
2017-11-27,16.82295
2017-11-28,16.82295
2017-11-29,16.82295
2017-11-30,16.82295
2017-12-01,16.82295
2017-12-02,16.82295
2017-12-03,16.82295
2017-12-04,16.82295
2017-12-05,16.82295
2017-12-06,16.82295
2017-12-07,16.82295
2017-12-08,16.82295
2017-12-09,16.82295
2017-12-10,16.82295
2017-12-11,16.82295
2017-12-12,16.82295
2017-12-13,16.82295
2017-12-14,16.82295
2017-12-15,16.82295
2017-12-16,16.82295
2017-12-17,16.82295
2017-12-18,16.82295
2017-12-19,16.82295
2017-12-20,16.82295
2017-12-21,16.82295
2017-12-22,16.82295
2017-12-23,16.82295
2017-12-24,16.82295
2017-12-25,16.82295
2017-12-26,16.82295
2017-12-27,16.82295
2017-12-28,16.82295
2017-12-29,16.82295
2017-12-30,16.82295
2017-12-31,16.82295
2017-10-01,55.634895
2017-10-02,55.634895
2017-10-03,55.634895
2017-10-04,55.634895
2017-10-05,55.634895
2017-10-06,55.634895
2017-10-07,55.634895
2017-10-08,55.634895
2017-10-09,55.634895
2017-10-10,55.634895
2017-10-11,55.634895
2017-10-12,55.634895
2017-10-13,55.634895
2017-10-14,55.634895
2017-10-15,55.634895
2017-10-16,55.634895
2017-10-17,55.634895
2017-10-18,55.634895
2017-10-19,55.634895
2017-10-20,55.634895
2017-10-21,55.634895
2017-10-22,55.634895
2017-10-23,55.634895
2017-10-24,55.634895
2017-10-25,55.634895
2017-10-26,55.634895
2017-10-27,55.634895
2017-10-28,55.634895
2017-10-29,55.634895
2017-10-30,55.634895
2017-10-31,55.634895
2017-11-01,55.634895
2017-11-02,55.634895
2017-11-03,55.634895
2017-11-04,55.634895
2017-11-05,55.634895
2017-11-06,55.634895
2017-11-07,55.634895
2017-11-08,55.634895
2017-11-09,55.634895
2017-11-10,55.634895
2017-11-11,55.634895
2017-11-12,55.634895
2017-11-13,55.634895
2017-11-14,55.634895
2017-11-15,55.634895
2017-11-16,55.634895
2017-11-17,55.634895
2017-11-18,55.634895
2017-11-19,55.634895
2017-11-20,55.634895
2017-11-21,55.634895
2017-11-22,55.634895
2017-11-23,55.634895
2017-11-24,55.634895
2017-11-25,55.634895
2017-11-26,55.634895
2017-11-27,55.634895
2017-11-28,55.634895
2017-11-29,55.634895
2017-11-30,55.634895
2017-12-01,55.634895
2017-12-02,55.634895
2017-12-03,55.634895
2017-12-04,55.634895
2017-12-05,55.634895
2017-12-06,55.634895
2017-12-07,55.634895
2017-12-08,55.634895
2017-12-09,55.634895
2017-12-10,55.634895
2017-12-11,55.634895
2017-12-12,55.634895
2017-12-13,55.634895
2017-12-14,55.634895
2017-12-15,55.634895
2017-12-16,55.634895
2017-12-17,55.634895
2017-12-18,55.634895
2017-12-19,55.634895
2017-12-20,55.634895
2017-12-21,55.634895
2017-12-22,55.634895
2017-12-23,55.634895
2017-12-24,55.634895
2017-12-25,55.634895
2017-12-26,55.634895
2017-12-27,55.634895
2017-12-28,55.634895
2017-12-29,55.634895
2017-12-30,55.634895
2017-12-31,55.634895
2017-10-01,53.077362
2017-10-02,53.077362
2017-10-03,53.077362
2017-10-04,53.077362
2017-10-05,53.077362
2017-10-06,53.077362
2017-10-07,53.077362
2017-10-08,53.077362
2017-10-09,53.077362
2017-10-10,53.077362
2017-10-11,53.077362
2017-10-12,53.077362
2017-10-13,53.077362
2017-10-14,53.077362
2017-10-15,53.077362
2017-10-16,53.077362
2017-10-17,53.077362
2017-10-18,53.077362
2017-10-19,53.077362
2017-10-20,53.077362
2017-10-21,53.077362
2017-10-22,53.077362
2017-10-23,53.077362
2017-10-24,53.077362
2017-10-25,53.077362
2017-10-26,53.077362
2017-10-27,53.077362
2017-10-28,53.077362
2017-10-29,53.077362
2017-10-30,53.077362
2017-10-31,53.07737
2017-11-01,53.07737
2017-11-02,53.077362
2017-11-03,53.077362
2017-11-04,53.077362
2017-11-05,53.077362
2017-11-06,53.077362
2017-11-07,53.077362
2017-11-08,53.077362
2017-11-09,53.077362
2017-11-10,53.077362
2017-11-11,53.077362
2017-11-12,53.077362
2017-11-13,53.077362
2017-11-14,53.077362
2017-11-15,53.077362
2017-11-16,53.077362
2017-11-17,53.077362
2017-11-18,53.077362
2017-11-19,53.077362
2017-11-20,53.077362
2017-11-21,53.077362
2017-11-22,53.077362
2017-11-23,53.077362
2017-11-24,53.077362
2017-11-25,53.077362
2017-11-26,53.077362
2017-11-27,53.077362
2017-11-28,53.077362
2017-11-29,53.077362
2017-11-30,53.077362
2017-12-01,53.077362
2017-12-02,53.07737
2017-12-03,53.07737
2017-12-04,53.077362
2017-12-05,53.077362
2017-12-06,53.077362
2017-12-07,53.077362
2017-12-08,53.077362
2017-12-09,53.077362
2017-12-10,53.077362
2017-12-11,53.077362
2017-12-12,53.077362
2017-12-13,53.077362
2017-12-14,53.077362
2017-12-15,53.077362
2017-12-16,53.077362
2017-12-17,53.077362
2017-12-18,53.077362
2017-12-19,53.077362
2017-12-20,53.077362
2017-12-21,53.077362
2017-12-22,53.077362
2017-12-23,53.077362
2017-12-24,53.077362
2017-12-25,53.077362
2017-12-26,53.077362
2017-12-27,53.077362
2017-12-28,53.077362
2017-12-29,53.077362
2017-12-30,53.077362
2017-12-31,53.077362
2017-10-01,70.63362
2017-10-02,70.63362
2017-10-03,70.63362
2017-10-04,70.63362
2017-10-05,70.63362
2017-10-06,70.63362
2017-10-07,70.63362
2017-10-08,70.63362
2017-10-09,70.63362
2017-10-10,70.63362
2017-10-11,70.63362
2017-10-12,70.63362
2017-10-13,70.63362
2017-10-14,70.63362
2017-10-15,70.63362
2017-10-16,70.63362
2017-10-17,70.63362
2017-10-18,70.63362
2017-10-19,70.63362
2017-10-20,70.63362
2017-10-21,70.63362
2017-10-22,70.63362
2017-10-23,70.63362
2017-10-24,70.63362
2017-10-25,70.63362
2017-10-26,70.63362
2017-10-27,70.63362
2017-10-28,70.63362
2017-10-29,70.63362
2017-10-30,70.63362
2017-10-31,70.63363
2017-11-01,70.63363
2017-11-02,70.63362
2017-11-03,70.63362
2017-11-04,70.63362
2017-11-05,70.63362
2017-11-06,70.63362
2017-11-07,70.63362
2017-11-08,70.63362
2017-11-09,70.63362
2017-11-10,70.63362
2017-11-11,70.63362
2017-11-12,70.63362
2017-11-13,70.63362
2017-11-14,70.63362
2017-11-15,70.63362
2017-11-16,70.63362
2017-11-17,70.63362
2017-11-18,70.63362
2017-11-19,70.63362
2017-11-20,70.63362
2017-11-21,70.63362
2017-11-22,70.63362
2017-11-23,70.63362
2017-11-24,70.63362
2017-11-25,70.63362
2017-11-26,70.63362
2017-11-27,70.63362
2017-11-28,70.63362
2017-11-29,70.63362
2017-11-30,70.63362
2017-12-01,70.63362
2017-12-02,70.63363
2017-12-03,70.63363
2017-12-04,70.63362
2017-12-05,70.63362
2017-12-06,70.63362
2017-12-07,70.63362
2017-12-08,70.63362
2017-12-09,70.63362
2017-12-10,70.63362
2017-12-11,70.63362
2017-12-12,70.63362
2017-12-13,70.63362
2017-12-14,70.63362
2017-12-15,70.63362
2017-12-16,70.63362
2017-12-17,70.63362
2017-12-18,70.63362
2017-12-19,70.63362
2017-12-20,70.63362
2017-12-21,70.63362
2017-12-22,70.63362
2017-12-23,70.63362
2017-12-24,70.63362
2017-12-25,70.63362
2017-12-26,70.63362
2017-12-27,70.63362
2017-12-28,70.63362
2017-12-29,70.63362
2017-12-30,70.63362
2017-12-31,70.63362
2017-10-01,47.75663
2017-10-02,47.75663
2017-10-03,47.75663
2017-10-04,47.75663
2017-10-05,47.75663
2017-10-06,47.75663
2017-10-07,47.75663
2017-10-08,47.75663
2017-10-09,47.75663
2017-10-10,47.75663
2017-10-11,47.75663
2017-10-12,47.75663
2017-10-13,47.75663
2017-10-14,47.75663
2017-10-15,47.75663
2017-10-16,47.75663
2017-10-17,47.75663
2017-10-18,47.75663
2017-10-19,47.75663
2017-10-20,47.75663
2017-10-21,47.75663
2017-10-22,47.75663
2017-10-23,47.75663
2017-10-24,47.75663
2017-10-25,47.75663
2017-10-26,47.75663
2017-10-27,47.75663
2017-10-28,47.75663
2017-10-29,47.75663
2017-10-30,47.75663
2017-10-31,47.756634
2017-11-01,47.756634
2017-11-02,47.75663
2017-11-03,47.75663
2017-11-04,47.75663
2017-11-05,47.75663
2017-11-06,47.75663
2017-11-07,47.75663
2017-11-08,47.75663
2017-11-09,47.75663
2017-11-10,47.75663
2017-11-11,47.75663
2017-11-12,47.75663
2017-11-13,47.75663
2017-11-14,47.75663
2017-11-15,47.75663
2017-11-16,47.75663
2017-11-17,47.75663
2017-11-18,47.75663
2017-11-19,47.75663
2017-11-20,47.75663
2017-11-21,47.75663
2017-11-22,47.75663
2017-11-23,47.75663
2017-11-24,47.75663
2017-11-25,47.75663
2017-11-26,47.75663
2017-11-27,47.75663
2017-11-28,47.75663
2017-11-29,47.75663
2017-11-30,47.75663
2017-12-01,47.75663
2017-12-02,47.756634
2017-12-03,47.756634
2017-12-04,47.75663
2017-12-05,47.75663
2017-12-06,47.75663
2017-12-07,47.75663
2017-12-08,47.75663
2017-12-09,47.75663
2017-12-10,47.75663
2017-12-11,47.75663
2017-12-12,47.75663
2017-12-13,47.75663
2017-12-14,47.75663
2017-12-15,47.75663
2017-12-16,47.75663
2017-12-17,47.75663
2017-12-18,47.75663
2017-12-19,47.75663
2017-12-20,47.75663
2017-12-21,47.75663
2017-12-22,47.75663
2017-12-23,47.75663
2017-12-24,47.75663
2017-12-25,47.75663
2017-12-26,47.75663
2017-12-27,47.75663
2017-12-28,47.75663
2017-12-29,47.75663
2017-12-30,47.75663
2017-12-31,47.75663
2017-10-01,68.64885
2017-10-02,68.64885
2017-10-03,68.64885
2017-10-04,68.64885
2017-10-05,68.64885
2017-10-06,68.64885
2017-10-07,68.64885
2017-10-08,68.64885
2017-10-09,68.64885
2017-10-10,68.64885
2017-10-11,68.64885
2017-10-12,68.64885
2017-10-13,68.64885
2017-10-14,68.64885
2017-10-15,68.64885
2017-10-16,68.64885
2017-10-17,68.64885
2017-10-18,68.64885
2017-10-19,68.64885
2017-10-20,68.64885
2017-10-21,68.64885
2017-10-22,68.64885
2017-10-23,68.64885
2017-10-24,68.64885
2017-10-25,68.64885
2017-10-26,68.64885
2017-10-27,68.64885
2017-10-28,68.64885
2017-10-29,68.64885
2017-10-30,68.64885
2017-10-31,68.648865
2017-11-01,68.648865
2017-11-02,68.64885
2017-11-03,68.64885
2017-11-04,68.64885
2017-11-05,68.64885
2017-11-06,68.64885
2017-11-07,68.64885
2017-11-08,68.64885
2017-11-09,68.64885
2017-11-10,68.64885
2017-11-11,68.64885
2017-11-12,68.64885
2017-11-13,68.64885
2017-11-14,68.64885
2017-11-15,68.64885
2017-11-16,68.64885
2017-11-17,68.64885
2017-11-18,68.64885
2017-11-19,68.64885
2017-11-20,68.64885
2017-11-21,68.64885
2017-11-22,68.64885
2017-11-23,68.64885
2017-11-24,68.64885
2017-11-25,68.64885
2017-11-26,68.64885
2017-11-27,68.64885
2017-11-28,68.64885
2017-11-29,68.64885
2017-11-30,68.64885
2017-12-01,68.64885
2017-12-02,68.648865
2017-12-03,68.648865
2017-12-04,68.64885
2017-12-05,68.64885
2017-12-06,68.64885
2017-12-07,68.64885
2017-12-08,68.64885
2017-12-09,68.64885
2017-12-10,68.64885
2017-12-11,68.64885
2017-12-12,68.64885
2017-12-13,68.64885
2017-12-14,68.64885
2017-12-15,68.64885
2017-12-16,68.64885
2017-12-17,68.64885
2017-12-18,68.64885
2017-12-19,68.64885
2017-12-20,68.64885
2017-12-21,68.64885
2017-12-22,68.64885
2017-12-23,68.64885
2017-12-24,68.64885
2017-12-25,68.64885
2017-12-26,68.64885
2017-12-27,68.64885
2017-12-28,68.64885
2017-12-29,68.64885
2017-12-30,68.64885
2017-12-31,68.64885
2017-10-01,64.686264
2017-10-02,64.686264
2017-10-03,64.686264
2017-10-04,64.686264
2017-10-05,64.686264
2017-10-06,64.686264
2017-10-07,64.686264
2017-10-08,64.686264
2017-10-09,64.686264
2017-10-10,64.686264
2017-10-11,64.686264
2017-10-12,64.686264
2017-10-13,64.686264
2017-10-14,64.686264
2017-10-15,64.686264
2017-10-16,64.686264
2017-10-17,64.686264
2017-10-18,64.686264
2017-10-19,64.686264
2017-10-20,64.686264
2017-10-21,64.686264
2017-10-22,64.686264
2017-10-23,64.686264
2017-10-24,64.686264
2017-10-25,64.686264
2017-10-26,64.686264
2017-10-27,64.686264
2017-10-28,64.686264
2017-10-29,64.686264
2017-10-30,64.686264
2017-10-31,64.68628
2017-11-01,64.68628
2017-11-02,64.686264
2017-11-03,64.686264
2017-11-04,64.686264
2017-11-05,64.686264
2017-11-06,64.686264
2017-11-07,64.686264
2017-11-08,64.686264
2017-11-09,64.686264
2017-11-10,64.686264
2017-11-11,64.686264
2017-11-12,64.686264
2017-11-13,64.686264
2017-11-14,64.686264
2017-11-15,64.686264
2017-11-16,64.686264
2017-11-17,64.686264
2017-11-18,64.686264
2017-11-19,64.686264
2017-11-20,64.686264
2017-11-21,64.686264
2017-11-22,64.686264
2017-11-23,64.686264
2017-11-24,64.686264
2017-11-25,64.686264
2017-11-26,64.686264
2017-11-27,64.686264
2017-11-28,64.686264
2017-11-29,64.686264
2017-11-30,64.686264
2017-12-01,64.686264
2017-12-02,64.68628
2017-12-03,64.68628
2017-12-04,64.686264
2017-12-05,64.686264
2017-12-06,64.686264
2017-12-07,64.686264
2017-12-08,64.686264
2017-12-09,64.686264
2017-12-10,64.686264
2017-12-11,64.686264
2017-12-12,64.686264
2017-12-13,64.686264
2017-12-14,64.686264
2017-12-15,64.686264
2017-12-16,64.686264
2017-12-17,64.686264
2017-12-18,64.686264
2017-12-19,64.686264
2017-12-20,64.686264
2017-12-21,64.686264
2017-12-22,64.686264
2017-12-23,64.686264
2017-12-24,64.686264
2017-12-25,64.686264
2017-12-26,64.686264
2017-12-27,64.686264
2017-12-28,64.686264
2017-12-29,64.686264
2017-12-30,64.686264
2017-12-31,64.686264
2017-10-01,62.157543
2017-10-02,62.157543
2017-10-03,62.157543
2017-10-04,62.157543
2017-10-05,62.157543
2017-10-06,62.157543
2017-10-07,62.157543
2017-10-08,62.157543
2017-10-09,62.157543
2017-10-10,62.157543
2017-10-11,62.157543
2017-10-12,62.157543
2017-10-13,62.157543
2017-10-14,62.157543
2017-10-15,62.157543
2017-10-16,62.157543
2017-10-17,62.157543
2017-10-18,62.157543
2017-10-19,62.157543
2017-10-20,62.157543
2017-10-21,62.157543
2017-10-22,62.157543
2017-10-23,62.157543
2017-10-24,62.157543
2017-10-25,62.157543
2017-10-26,62.157543
2017-10-27,62.157543
2017-10-28,62.157543
2017-10-29,62.157543
2017-10-30,62.157543
2017-10-31,62.157547
2017-11-01,62.157547
2017-11-02,62.157543
2017-11-03,62.157543
2017-11-04,62.157543
2017-11-05,62.157543
2017-11-06,62.157543
2017-11-07,62.157543
2017-11-08,62.157543
2017-11-09,62.157543
2017-11-10,62.157543
2017-11-11,62.157543
2017-11-12,62.157543
2017-11-13,62.157543
2017-11-14,62.157543
2017-11-15,62.157543
2017-11-16,62.157543
2017-11-17,62.157543
2017-11-18,62.157543
2017-11-19,62.157543
2017-11-20,62.157543
2017-11-21,62.157543
2017-11-22,62.157543
2017-11-23,62.157543
2017-11-24,62.157543
2017-11-25,62.157543
2017-11-26,62.157543
2017-11-27,62.157543
2017-11-28,62.157543
2017-11-29,62.157543
2017-11-30,62.157543
2017-12-01,62.157543
2017-12-02,62.157547
2017-12-03,62.157547
2017-12-04,62.157543
2017-12-05,62.157543
2017-12-06,62.157543
2017-12-07,62.157543
2017-12-08,62.157543
2017-12-09,62.157543
2017-12-10,62.157543
2017-12-11,62.157543
2017-12-12,62.157543
2017-12-13,62.157543
2017-12-14,62.157543
2017-12-15,62.157543
2017-12-16,62.157543
2017-12-17,62.157543
2017-12-18,62.157543
2017-12-19,62.157543
2017-12-20,62.157543
2017-12-21,62.157543
2017-12-22,62.157543
2017-12-23,62.157543
2017-12-24,62.157543
2017-12-25,62.157543
2017-12-26,62.157543
2017-12-27,62.157543
2017-12-28,62.157543
2017-12-29,62.157543
2017-12-30,62.157543
2017-12-31,62.157543
2017-10-01,79.22017
2017-10-02,79.22017
2017-10-03,79.22017
2017-10-04,79.22017
2017-10-05,79.22017
2017-10-06,79.22017
2017-10-07,79.22017
2017-10-08,79.22017
2017-10-09,79.22017
2017-10-10,79.22017
2017-10-11,79.22017
2017-10-12,79.22017
2017-10-13,79.22017
2017-10-14,79.22017
2017-10-15,79.22017
2017-10-16,79.22017
2017-10-17,79.22017
2017-10-18,79.22017
2017-10-19,79.22017
2017-10-20,79.22017
2017-10-21,79.22017
2017-10-22,79.22017
2017-10-23,79.22017
2017-10-24,79.22017
2017-10-25,79.22017
2017-10-26,79.22017
2017-10-27,79.22017
2017-10-28,79.22017
2017-10-29,79.22017
2017-10-30,79.22017
2017-10-31,79.22017
2017-11-01,79.22017
2017-11-02,79.22017
2017-11-03,79.22017
2017-11-04,79.22017
2017-11-05,79.22017
2017-11-06,79.22017
2017-11-07,79.22017
2017-11-08,79.22017
2017-11-09,79.22017
2017-11-10,79.22017
2017-11-11,79.22017
2017-11-12,79.22017
2017-11-13,79.22017
2017-11-14,79.22017
2017-11-15,79.22017
2017-11-16,79.22017
2017-11-17,79.22017
2017-11-18,79.22017
2017-11-19,79.22017
2017-11-20,79.22017
2017-11-21,79.22017
2017-11-22,79.22017
2017-11-23,79.22017
2017-11-24,79.22017
2017-11-25,79.22017
2017-11-26,79.22017
2017-11-27,79.22017
2017-11-28,79.22017
2017-11-29,79.22017
