date,LSTM_10_output_forecast
2017-12-24,53.187008
2017-12-25,49.970318
2017-12-26,44.19177
2017-12-27,47.524902000000004
2017-12-28,48.83794
2017-12-29,50.028884999999995
2017-12-30,52.521667
2017-12-31,54.404357999999995
2017-10-01,37.097843
2017-10-02,36.030784999999995
2017-10-03,33.357859999999995
2017-10-04,34.64588
2017-10-05,34.325768
2017-10-06,33.605484000000004
2017-10-07,33.506725
2017-10-08,36.3851
2017-10-09,36.100708000000004
2017-10-10,30.851672999999998
2017-10-11,32.23771
2017-10-12,35.049583
2017-10-13,34.025528
2017-10-14,33.932567999999996
2017-10-15,36.4597
2017-10-16,35.60633
2017-10-17,32.762904999999996
2017-10-18,33.83655
2017-10-19,33.268955
2017-10-20,32.981506
2017-10-21,34.841644
2017-10-22,35.917156
2017-10-23,35.36524
2017-10-24,33.744415000000004
2017-10-25,33.25614
2017-10-26,34.734055
2017-10-27,33.428894
2017-10-28,35.415203000000005
2017-10-29,36.113155
2017-10-30,37.108757000000004
2017-10-31,32.202896
2017-11-01,33.773604999999996
2017-11-02,35.289320000000004
2017-11-03,35.077465000000004
2017-11-04,36.84918
2017-11-05,36.104286
2017-11-06,36.52134
2017-11-07,35.249977
2017-11-08,33.840816
2017-11-09,34.863953
2017-11-10,34.1667
2017-11-11,34.87413
2017-11-12,35.67385
2017-11-13,37.08765
2017-11-14,33.999629999999996
2017-11-15,34.9187
2017-11-16,34.575634
2017-11-17,35.81584
2017-11-18,36.380238
2017-11-19,36.599274
2017-11-20,35.996284
2017-11-21,31.758213
2017-11-22,34.838955
2017-11-23,34.24889
2017-11-24,36.018723
2017-11-25,36.961166
2017-11-26,36.568127000000004
2017-11-27,37.87682
2017-11-28,34.513009999999994
2017-11-29,35.01706
2017-11-30,35.630344
2017-12-01,36.48089
2017-12-02,34.599915
2017-12-03,33.681329999999996
2017-12-04,33.928135
2017-12-05,29.916748
2017-12-06,28.219828000000003
2017-12-07,31.139738
2017-12-08,32.809870000000004
2017-12-09,33.89578
2017-12-10,31.735014000000003
2017-12-11,33.582478
2017-12-12,30.307572999999998
2017-12-13,30.489212
2017-12-14,30.956604
2017-12-15,30.699942
2017-12-16,31.097132000000002
2017-12-17,32.942398
2017-12-18,31.783068
2017-12-19,28.231226
2017-12-20,29.989496000000003
2017-12-21,29.543953000000002
2017-12-22,32.745895000000004
2017-12-23,31.101791
2017-12-24,33.527985
2017-12-25,31.59977
2017-12-26,27.955406
2017-12-27,29.650757000000002
2017-12-28,30.717325
2017-12-29,31.679018
2017-12-30,33.07954
2017-12-31,34.367912
2017-10-01,22.341757
2017-10-02,21.831999999999997
2017-10-03,20.065279999999998
2017-10-04,20.88697
2017-10-05,20.916151
2017-10-06,20.41279
2017-10-07,20.169929999999997
2017-10-08,22.033576999999998
2017-10-09,21.805222
2017-10-10,18.963362
2017-10-11,19.47339
2017-10-12,21.232775
2017-10-13,20.57357
2017-10-14,20.510103
2017-10-15,21.879934
2017-10-16,21.637981
2017-10-17,19.959985999999997
2017-10-18,20.600384
2017-10-19,20.173573
2017-10-20,19.94924
2017-10-21,20.948416
2017-10-22,21.72897
2017-10-23,21.487204000000002
2017-10-24,20.488139999999998
2017-10-25,20.112333
2017-10-26,20.8883
2017-10-27,20.364310999999997
2017-10-28,21.390404
2017-10-29,21.919392000000002
2017-10-30,22.39152
2017-10-31,19.733082
2017-11-01,20.581255
2017-11-02,21.238314000000003
2017-11-03,21.339827
2017-11-04,22.21412
2017-11-05,21.854176000000002
2017-11-06,22.088062
2017-11-07,21.519057999999998
2017-11-08,20.702326
2017-11-09,21.13467
2017-11-10,20.616701000000003
2017-11-11,21.006662
2017-11-12,21.450067999999998
2017-11-13,22.440958
2017-11-14,20.717964000000002
2017-11-15,21.18993
2017-11-16,20.975119
2017-11-17,21.57159
2017-11-18,21.973595
2017-11-19,22.103725
2017-11-20,21.738022
2017-11-21,19.369267
2017-11-22,21.075613
2017-11-23,20.767529999999997
2017-11-24,21.738432
2017-11-25,22.227425
2017-11-26,22.053831
2017-11-27,22.773888
2017-11-28,20.92902
2017-11-29,21.066679
2017-11-30,21.581402
2017-12-01,21.925472
2017-12-02,20.91924
2017-12-03,20.317493
2017-12-04,20.68321
2017-12-05,18.409254
2017-12-06,17.286615
2017-12-07,18.716343
2017-12-08,19.748576999999997
2017-12-09,20.45411
2017-12-10,19.44612
2017-12-11,20.401733
2017-12-12,18.56285
2017-12-13,18.546535000000002
2017-12-14,18.785866
2017-12-15,18.687826
2017-12-16,18.74025
2017-12-17,20.028301000000003
2017-12-18,19.263294000000002
2017-12-19,17.211363000000002
2017-12-20,18.156208
2017-12-21,18.10008
2017-12-22,19.875904000000002
2017-12-23,18.822218
2017-12-24,20.271328
2017-12-25,19.09361
2017-12-26,16.867014
2017-12-27,17.983204
2017-12-28,18.423847
2017-12-29,19.207674
2017-12-30,20.006222
2017-12-31,20.77334
2017-10-01,18.474579000000002
2017-10-02,17.993626000000003
2017-10-03,16.745731
2017-10-04,17.383965
2017-10-05,17.189049
2017-10-06,16.811808
2017-10-07,16.907864
2017-10-08,18.134981
2017-10-09,18.111355
2017-10-10,15.491203
2017-10-11,16.318174
2017-10-12,17.568384
2017-10-13,17.155748000000003
2017-10-14,17.008316
2017-10-15,18.2311
2017-10-16,17.771133
2017-10-17,16.606174
2017-10-18,17.111952
2017-10-19,16.569342000000002
2017-10-20,16.780924
2017-10-21,17.605798999999998
2017-10-22,17.958105
2017-10-23,17.664192
2017-10-24,17.063759
2017-10-25,16.798414
2017-10-26,17.318434
2017-10-27,16.933577
2017-10-28,17.648615
2017-10-29,18.083002
2017-10-30,18.361437
2017-10-31,16.195902
2017-11-01,17.065468
2017-11-02,17.727823
2017-11-03,17.512032
2017-11-04,18.43093
2017-11-05,17.98345
2017-11-06,18.197723
2017-11-07,17.467245000000002
2017-11-08,16.851779999999998
2017-11-09,17.48562
2017-11-10,17.150545
2017-11-11,17.437576
2017-11-12,17.850931
2017-11-13,18.488663
2017-11-14,17.12414
2017-11-15,17.495716
2017-11-16,17.410938
2017-11-17,18.058584
2017-11-18,18.053375
2017-11-19,18.155853
2017-11-20,17.943245
2017-11-21,15.942917999999999
2017-11-22,17.461798
2017-11-23,17.381378
2017-11-24,17.920713
2017-11-25,18.446517999999998
2017-11-26,18.212077999999998
2017-11-27,18.809486
2017-11-28,17.274407999999998
2017-11-29,17.61873
2017-11-30,17.806385000000002
2017-12-01,18.140886
2017-12-02,17.382547
2017-12-03,16.788073
2017-12-04,16.981628
2017-12-05,15.016979999999998
2017-12-06,14.306220000000001
2017-12-07,15.715039
2017-12-08,16.545847
2017-12-09,17.102337
2017-12-10,16.063763
2017-12-11,16.796011
2017-12-12,15.361576000000001
2017-12-13,15.250425
2017-12-14,15.402297
2017-12-15,15.587622
2017-12-16,15.3986225
2017-12-17,16.355183
2017-12-18,16.053816
2017-12-19,14.2504
2017-12-20,15.311415
2017-12-21,14.900792000000001
2017-12-22,16.433249
2017-12-23,15.62853
2017-12-24,16.835701
2017-12-25,15.960435
2017-12-26,14.065591
2017-12-27,15.259859
2017-12-28,15.566175
2017-12-29,15.902959
2017-12-30,16.784057999999998
2017-12-31,17.190483
2017-10-01,59.54349499999999
2017-10-02,57.945145
2017-10-03,53.40256
2017-10-04,55.548153000000006
2017-10-05,55.097855
2017-10-06,53.9258
2017-10-07,53.751984
2017-10-08,58.544678000000005
2017-10-09,58.100754
2017-10-10,49.433125
2017-10-11,51.8345
2017-10-12,56.35194
2017-10-13,54.585075
2017-10-14,54.547897
2017-10-15,58.389423
2017-10-16,57.15399
2017-10-17,52.66209
2017-10-18,54.701622
2017-10-19,53.47579
2017-10-20,52.943615
2017-10-21,55.904602000000004
2017-10-22,57.879173
2017-10-23,56.999363
2017-10-24,54.169940000000004
2017-10-25,53.57875
2017-10-26,55.588078
2017-10-27,53.775753
2017-10-28,56.88459
2017-10-29,58.152809999999995
2017-10-30,59.517155
2017-10-31,51.81361
2017-11-01,54.411728000000004
2017-11-02,56.572430000000004
2017-11-03,56.512043000000006
2017-11-04,59.256687
2017-11-05,58.058719999999994
2017-11-06,58.73115
2017-11-07,56.46559499999999
2017-11-08,54.556435
2017-11-09,56.191919999999996
2017-11-10,54.924496
2017-11-11,55.860004
2017-11-12,57.394825
2017-11-13,59.613777
2017-11-14,54.657978
2017-11-15,56.039062
2017-11-16,55.50213000000001
2017-11-17,57.44654
2017-11-18,58.431785999999995
2017-11-19,58.697285
2017-11-20,57.868922999999995
2017-11-21,51.043243
2017-11-22,55.914607999999994
2017-11-23,55.009727000000005
2017-11-24,57.815369999999994
2017-11-25,59.17139
2017-11-26,58.6727
2017-11-27,60.680923
2017-11-28,55.326153000000005
2017-11-29,56.194214
2017-11-30,57.298083999999996
2017-12-01,58.63279300000001
2017-12-02,55.47671999999999
2017-12-03,53.825880000000005
2017-12-04,54.636784
2017-12-05,47.865837
2017-12-06,45.260475
2017-12-07,50.010925
2017-12-08,52.52635600000001
2017-12-09,54.24378000000001
2017-12-10,50.93936
2017-12-11,53.871403
2017-12-12,48.327644
2017-12-13,48.698994
2017-12-14,49.607777
2017-12-15,49.221462
2017-12-16,49.826694
2017-12-17,52.680412
2017-12-18,51.339794
2017-12-19,45.178146000000005
2017-12-20,48.251509999999996
2017-12-21,47.25573
2017-12-22,52.677257999999995
2017-12-23,50.060992999999996
2017-12-24,53.9781
2017-12-25,50.77303
2017-12-26,44.671856
2017-12-27,47.784252
2017-12-28,49.504979999999996
2017-12-29,50.795815000000005
2017-12-30,53.156372
2017-12-31,55.20103
2017-10-01,58.854243999999994
2017-10-02,57.178931999999996
2017-10-03,52.691566
2017-10-04,54.998684
2017-10-05,54.372627
2017-10-06,53.151863
2017-10-07,53.06559
2017-10-08,57.774345
2017-10-09,57.37566999999999
2017-10-10,48.797222
2017-10-11,51.062767
2017-10-12,55.58126
2017-10-13,53.919993999999996
2017-10-14,53.718132
2017-10-15,57.811882
2017-10-16,56.367043
2017-10-17,51.85367
2017-10-18,53.83436
2017-10-19,52.633747
2017-10-20,52.200317
2017-10-21,55.318714
2017-10-22,57.173687
2017-10-23,56.17383
2017-10-24,53.53943
2017-10-25,52.72205
2017-10-26,54.907787
2017-10-27,53.22752
2017-10-28,56.094280000000005
2017-10-29,57.40905
2017-10-30,58.858738
2017-10-31,51.09254
2017-11-01,53.843697
2017-11-02,55.91295600000001
2017-11-03,55.665203000000005
2017-11-04,58.551190000000005
2017-11-05,57.346947
2017-11-06,57.941353
2017-11-07,55.728786
2017-11-08,53.519195999999994
2017-11-09,55.35142
2017-11-10,54.114815
2017-11-11,55.17946
2017-11-12,56.651188
2017-11-13,58.867867000000004
2017-11-14,53.86031
2017-11-15,55.352787
2017-11-16,54.766830000000006
2017-11-17,56.881859999999996
2017-11-18,57.717240000000004
2017-11-19,57.964718000000005
2017-11-20,57.124694999999996
2017-11-21,50.2284
2017-11-22,55.207115
2017-11-23,54.355667000000004
2017-11-24,57.131077000000005
2017-11-25,58.591793
2017-11-26,57.915890000000005
2017-11-27,60.061802
2017-11-28,54.690666
2017-11-29,55.640236
2017-11-30,56.59174300000001
2017-12-01,57.9044
2017-12-02,54.807159999999996
2017-12-03,53.17252
2017-12-04,53.90813000000001
2017-12-05,47.10005
2017-12-06,44.47439
2017-12-07,49.114033
2017-12-08,51.83489
2017-12-09,53.690712
2017-12-10,50.11515
2017-12-11,53.108096999999994
2017-12-12,47.711643
2017-12-13,48.004670000000004
2017-12-14,48.730404
2017-12-15,48.362736
2017-12-16,48.929140000000004
2017-12-17,51.98451
2017-12-18,50.462097
2017-12-19,44.327312
2017-12-20,47.355137
2017-12-21,46.48768
2017-12-22,51.92714
2017-12-23,49.156017
2017-12-24,53.264297
2017-12-25,50.002396000000005
2017-12-26,43.901146000000004
2017-12-27,46.970783000000004
2017-12-28,48.482056
2017-12-29,50.085471999999996
2017-12-30,52.37184
2017-12-31,54.48936
2017-10-01,77.23579000000001
2017-10-02,75.13887
2017-10-03,69.52078
2017-10-04,72.37995
2017-10-05,71.772964
2017-10-06,70.12236
2017-10-07,69.87196999999999
2017-10-08,75.85675
2017-10-09,75.322525
2017-10-10,64.72399
2017-10-11,67.3957
2017-10-12,73.26008
2017-10-13,70.96497
2017-10-14,70.76222
2017-10-15,75.88044000000001
2017-10-16,74.234505
2017-10-17,68.64336999999999
2017-10-18,71.015526
2017-10-19,69.48134
2017-10-20,68.909615
2017-10-21,72.56174
2017-10-22,75.07719399999999
2017-10-23,73.857574
2017-10-24,70.54151
2017-10-25,69.578766
2017-10-26,72.34271
2017-10-27,70.064316
2017-10-28,73.75909399999999
2017-10-29,75.39999
2017-10-30,77.22159599999999
2017-10-31,67.47895
2017-11-01,70.67537
2017-11-02,73.539406
2017-11-03,73.253105
2017-11-04,76.89378
2017-11-05,75.12825
2017-11-06,76.10622
2017-11-07,73.651886
2017-11-08,70.836586
2017-11-09,72.90225
2017-11-10,71.27107
2017-11-11,72.54451999999999
2017-11-12,74.33898
2017-11-13,77.36291
2017-11-14,71.12413000000001
2017-11-15,72.892075
2017-11-16,72.20028
2017-11-17,74.660034
2017-11-18,75.72809000000001
2017-11-19,76.06774
2017-11-20,74.96599599999999
2017-11-21,66.36073
2017-11-22,72.576584
2017-11-23,71.58443
2017-11-24,75.02029399999999
2017-11-25,76.94662
2017-11-26,76.02988
2017-11-27,78.93115999999999
2017-11-28,72.20685999999999
2017-11-29,73.14098
2017-11-30,74.22416
2017-12-01,76.11531
2017-12-02,72.09449000000001
2017-12-03,70.18426
2017-12-04,70.932724
2017-12-05,62.66149
2017-12-06,59.289074
2017-12-07,65.08585
2017-12-08,68.322464
2017-12-09,70.639114
2017-12-10,66.5616
2017-12-11,70.18881
2017-12-12,63.437515000000005
2017-12-13,63.542885
2017-12-14,64.65339
2017-12-15,64.312035
2017-12-16,64.81102
2017-12-17,68.72213
2017-12-18,66.56891
2017-12-19,59.161636
2017-12-20,63.00176
2017-12-21,61.900240000000004
2017-12-22,68.54288000000001
2017-12-23,65.07024
2017-12-24,70.10545
2017-12-25,66.06584000000001
2017-12-26,58.326496
2017-12-27,62.406940000000006
2017-12-28,64.224915
2017-12-29,66.19221999999999
2017-12-30,69.36575
2017-12-31,71.76866
2017-10-01,51.98916
2017-10-02,50.555733000000004
2017-10-03,46.550102
2017-10-04,48.599920000000004
2017-10-05,48.157016999999996
2017-10-06,47.017179999999996
2017-10-07,46.865272999999995
2017-10-08,51.011795
2017-10-09,50.683056
2017-10-10,43.207386
2017-10-11,45.071857
2017-10-12,49.273888
2017-10-13,47.57074
2017-10-14,47.424152
2017-10-15,51.088314000000004
2017-10-16,49.95251
2017-10-17,45.968720000000005
2017-10-18,47.524753999999994
2017-10-19,46.506153000000005
2017-10-20,46.17699
2017-10-21,48.831097
2017-10-22,50.321197999999995
2017-10-23,49.673946
2017-10-24,47.276875
2017-10-25,46.554390000000005
2017-10-26,48.552456
2017-10-27,46.920035999999996
2017-10-28,49.599472
2017-10-29,50.686794
2017-10-30,52.066963
2017-10-31,45.084346999999994
2017-11-01,47.383938
2017-11-02,49.525406
2017-11-03,49.16531
2017-11-04,51.748676
2017-11-05,50.568977000000004
2017-11-06,51.244865000000004
2017-11-07,49.560925
2017-11-08,47.527203
2017-11-09,48.887440000000005
2017-11-10,47.81001
2017-11-11,48.759617
2017-11-12,50.090126
2017-11-13,52.209022999999995
2017-11-14,47.681675
2017-11-15,48.983096999999994
2017-11-16,48.46743
2017-11-17,50.294144
2017-11-18,50.943034999999995
2017-11-19,51.22419
2017-11-20,50.435435999999996
2017-11-21,44.46317
2017-11-22,48.759056
2017-11-23,48.100124
2017-11-24,50.42315
2017-11-25,51.895126
2017-11-26,51.17057
2017-11-27,53.212844999999994
2017-11-28,48.412597999999996
2017-11-29,49.14017
2017-11-30,49.894585
2017-12-01,51.132328
2017-12-02,48.377213
2017-12-03,47.022053
2017-12-04,47.540974
2017-12-05,41.7882
2017-12-06,39.341026
2017-12-07,43.32991
2017-12-08,45.73843
2017-12-09,47.319016
2017-12-10,44.488440000000004
2017-12-11,47.152035
2017-12-12,42.243652000000004
2017-12-13,42.488728
2017-12-14,43.069427000000005
2017-12-15,42.908318
2017-12-16,43.270462
2017-12-17,46.076828000000006
2017-12-18,44.532677
2017-12-19,39.320705
2017-12-20,41.924248
2017-12-21,41.260258
2017-12-22,45.770134000000006
2017-12-23,43.510585999999996
2017-12-24,46.85498
2017-12-25,44.14648
2017-12-26,38.82659
2017-12-27,41.42507
2017-12-28,42.893013
2017-12-29,44.195507
2017-12-30,46.51318
2017-12-31,48.010909999999996
2017-10-01,73.86629
2017-10-02,71.81837
2017-10-03,66.25155
2017-10-04,69.18208
2017-10-05,68.46441999999999
2017-10-06,66.85258499999999
2017-10-07,66.59979
2017-10-08,72.47312
2017-10-09,72.00745400000001
2017-10-10,61.64345600000001
2017-10-11,64.23343
2017-10-12,69.86643000000001
2017-10-13,67.64265400000001
2017-10-14,67.49173
2017-10-15,72.55982
2017-10-16,70.90193000000001
2017-10-17,65.29494
2017-10-18,67.679474
2017-10-19,66.29448000000001
2017-10-20,65.57078
2017-10-21,69.39359
2017-10-22,71.70344
2017-10-23,70.58393000000001
2017-10-24,67.28256999999999
2017-10-25,66.27089000000001
2017-10-26,69.03426
2017-10-27,66.70064
2017-10-28,70.4277
2017-10-29,71.99492
2017-10-30,73.83884
2017-10-31,64.40215
2017-11-01,67.54223
2017-11-02,70.2194
2017-11-03,69.98259
2017-11-04,73.51799
2017-11-05,71.93858
2017-11-06,72.83703
2017-11-07,70.34115
2017-11-08,67.515015
2017-11-09,69.580475
2017-11-10,68.07984
2017-11-11,69.27046
2017-11-12,71.17726
2017-11-13,74.00359
2017-11-14,67.80365
2017-11-15,69.66544
2017-11-16,68.79894
2017-11-17,71.33886
2017-11-18,72.46346
2017-11-19,72.743965
2017-11-20,71.66678
2017-11-21,63.291363
2017-11-22,69.25175
2017-11-23,68.23057
2017-11-24,71.70904
2017-11-25,73.57427
2017-11-26,72.71979499999999
2017-11-27,75.47305
2017-11-28,68.92952
2017-11-29,69.79981
2017-11-30,71.06487
2017-12-01,72.830795
2017-12-02,68.784874
2017-12-03,66.996346
2017-12-04,67.763115
2017-12-05,59.603283
2017-12-06,56.441727
2017-12-07,62.12254300000001
2017-12-08,65.169556
2017-12-09,67.5041
2017-12-10,63.316566
2017-12-11,67.06115
2017-12-12,60.430073
2017-12-13,60.574112
2017-12-14,61.798878
2017-12-15,61.244404
2017-12-16,61.91611999999999
2017-12-17,65.65347
2017-12-18,63.532375
2017-12-19,56.263023
2017-12-20,59.974613
2017-12-21,58.902393000000004
2017-12-22,65.45437
2017-12-23,61.932635999999995
2017-12-24,66.915886
2017-12-25,63.065224
2017-12-26,55.471664000000004
2017-12-27,59.33080699999999
2017-12-28,61.249336
2017-12-29,63.172847999999995
2017-12-30,66.06219
2017-12-31,68.5473
2017-10-01,70.17155
2017-10-02,68.7325
2017-10-03,56.997690000000006
2017-10-04,63.40345
2017-10-05,66.99223
2017-10-06,68.18614000000001
2017-10-07,66.069374
2017-10-08,68.816734
2017-10-09,69.69715
2017-10-10,59.978156999999996
2017-10-11,67.20996
2017-10-12,65.94781
2017-10-13,64.991425
2017-10-14,68.31362
2017-10-15,72.1048
2017-10-16,66.19039000000001
2017-10-17,57.94132
2017-10-18,69.56244000000001
2017-10-19,64.11101500000001
2017-10-20,68.15128
2017-10-21,69.23146
2017-10-22,69.0998
2017-10-23,71.37395500000001
2017-10-24,61.28864
2017-10-25,63.543716
2017-10-26,64.207535
2017-10-27,67.12201999999999
2017-10-28,69.474815
2017-10-29,68.36905
2017-10-30,71.91419
2017-10-31,59.988730000000004
2017-11-01,67.21176
2017-11-02,65.88134000000001
2017-11-03,69.32795
2017-11-04,70.278755
2017-11-05,69.22791
2017-11-06,72.23205
2017-11-07,62.47419
2017-11-08,68.54028000000001
2017-11-09,69.42488
2017-11-10,69.36036
2017-11-11,69.51803000000001
2017-11-12,71.96853
2017-11-13,71.6396
2017-11-14,61.639126
2017-11-15,66.7388
2017-11-16,65.862434
2017-11-17,69.222664
2017-11-18,72.80216
2017-11-19,69.36245
2017-11-20,72.05315999999999
2017-11-21,64.91107
2017-11-22,65.95834
2017-11-23,69.11162
2017-11-24,70.49585
2017-11-25,66.76434
2017-11-26,73.003975
2017-11-27,69.344826
2017-11-28,61.98019
2017-11-29,65.9618
2017-11-30,68.15334
2017-12-01,71.06126
2017-12-02,57.045019999999994
2017-12-03,64.83039000000001
2017-12-04,63.738377
2017-12-05,55.09476
2017-12-06,62.044567
2017-12-07,56.229366000000006
2017-12-08,60.140614
2017-12-09,63.32714
2017-12-10,64.736855
2017-12-11,65.06656
2017-12-12,56.061054000000006
2017-12-13,58.66485
2017-12-14,59.599297
2017-12-15,59.810738
2017-12-16,60.371506000000004
2017-12-17,63.54343000000001
2017-12-18,62.785892000000004
2017-12-19,56.516567
2017-12-20,55.746426
2017-12-21,59.141174
2017-12-22,60.804733
2017-12-23,58.995415
2017-12-24,64.217415
2017-12-25,63.148247
2017-12-26,53.7682
2017-12-27,62.55044
2017-12-28,57.663940000000004
2017-12-29,63.097134
2017-12-30,58.125317
2017-12-31,64.51007
2017-10-01,69.95676
2017-10-02,68.776146
2017-10-03,56.93768000000001
2017-10-04,63.073418000000004
2017-10-05,67.37974
2017-10-06,68.14152
2017-10-07,65.92308
2017-10-08,68.7248
2017-10-09,69.89291
2017-10-10,59.965996
2017-10-11,67.2331
2017-10-12,66.00771
2017-10-13,64.86341
2017-10-14,68.47333499999999
2017-10-15,71.91669499999999
2017-10-16,65.88468
2017-10-17,57.92805500000001
2017-10-18,69.30190999999999
2017-10-19,64.361824
2017-10-20,68.14654499999999
2017-10-21,69.403755
2017-10-22,69.089676
2017-10-23,71.39237
2017-10-24,61.272521999999995
2017-10-25,63.494969999999995
2017-10-26,64.05295
2017-10-27,66.920746
2017-10-28,69.43724
2017-10-29,68.254524
2017-10-30,71.940186
2017-10-31,60.000698
2017-11-01,67.18816
2017-11-02,65.87868
2017-11-03,69.13356999999999
2017-11-04,70.21405
2017-11-05,69.04285
2017-11-06,72.23323
2017-11-07,62.330783999999994
2017-11-08,68.36285
2017-11-09,69.53659
2017-11-10,69.41408
2017-11-11,69.754326
2017-11-12,71.88951
2017-11-13,71.38395
2017-11-14,61.821835
2017-11-15,66.92558000000001
2017-11-16,65.87302
2017-11-17,69.36123
2017-11-18,72.684616
2017-11-19,69.74214
2017-11-20,71.86546
2017-11-21,64.93353
2017-11-22,66.13314
2017-11-23,69.19708
2017-11-24,70.45713
2017-11-25,66.60866999999999
2017-11-26,72.96746
2017-11-27,69.42262
2017-11-28,61.625609999999995
2017-11-29,66.07476
2017-11-30,68.08242
2017-12-01,71.08906999999999
2017-12-02,57.07516
2017-12-03,64.91781999999999
2017-12-04,63.710506
2017-12-05,54.96742
2017-12-06,62.339275
2017-12-07,56.05367
2017-12-08,60.14150600000001
2017-12-09,63.164078
2017-12-10,64.62138
2017-12-11,64.7998
2017-12-12,55.95374
2017-12-13,58.74438000000001
2017-12-14,59.632785999999996
2017-12-15,59.42440799999999
2017-12-16,60.46378299999999
2017-12-17,63.392956000000005
2017-12-18,62.945755000000005
