date,VAR_forecast
2017-11-19,73.62492857521455
2017-11-20,51.53332930802405
2017-11-21,57.14162600785532
2017-11-22,58.392018478572865
2017-11-23,60.30163423049986
2017-11-24,65.24523956320458
2017-11-25,65.44059220262643
2017-11-26,69.24526856874539
2017-11-27,50.204297938922956
2017-11-28,54.635935850058324
2017-11-29,53.38915841568766
2017-11-30,52.52395310295202
2017-12-01,52.61875876514096
2017-12-02,53.223969404464334
2017-12-03,57.81400922531654
2017-12-04,36.24532405511302
2017-12-05,44.908871827202745
2017-12-06,45.91348651634078
2017-12-07,47.2737072807532
2017-12-08,49.26461558614898
2017-12-09,52.082972157440736
2017-12-10,55.378696070882185
2017-12-11,36.29369066637336
2017-12-12,43.058488951823435
2017-12-13,44.422411523129895
2017-12-14,45.64755507635753
2017-12-15,47.79146975168476
2017-12-16,50.51844960780559
2017-12-17,51.81959874117801
2017-12-18,33.67483967778689
2017-12-19,42.53165583121862
2017-12-20,42.17382535102343
2017-12-21,47.07993255570434
2017-12-22,48.05368203451363
2017-12-23,51.134598703406496
2017-12-24,54.60259790977207
2017-12-25,35.21869730691027
2017-12-26,43.28193885883411
2017-12-27,43.38706134137466
2017-12-28,45.445359454749536
2017-12-29,47.40760022408169
2017-12-30,48.28378232677738
2017-12-31,50.37123306282541
2017-10-01,47.35698524745829
2017-10-02,30.17175109932318
2017-10-03,34.864770560970314
2017-10-04,35.393204322884166
2017-10-05,36.546840602069544
2017-10-06,38.041138633970824
2017-10-07,41.242748578321006
2017-10-08,45.30304940626843
2017-10-09,29.895783513372084
2017-10-10,34.53906998027106
2017-10-11,33.92375066969439
2017-10-12,36.6611129415474
2017-10-13,40.25401313931025
2017-10-14,41.9125556508714
2017-10-15,44.492378963030355
2017-10-16,28.739296085139912
2017-10-17,32.896669171824854
2017-10-18,32.587793273471526
2017-10-19,34.99189067502104
2017-10-20,37.8884708040912
2017-10-21,40.63912158648682
2017-10-22,47.141821312186444
2017-10-23,29.90210460383287
2017-10-24,34.336628049186025
2017-10-25,34.9662769551192
2017-10-26,37.800048330489076
2017-10-27,41.32673968742342
2017-10-28,43.586474814247524
2017-10-29,48.61947150559735
2017-10-30,31.644350938863596
2017-10-31,35.79993961977477
2017-11-01,35.02846616919277
2017-11-02,37.491728103557044
2017-11-03,39.75827102721352
2017-11-04,43.74889621597603
2017-11-05,47.20165493697236
2017-11-06,31.379402381369076
2017-11-07,34.056255689243244
2017-11-08,35.19125760025222
2017-11-09,37.09956547595797
2017-11-10,41.18779489143241
2017-11-11,46.15055794413812
2017-11-12,49.119755020923435
2017-11-13,34.63614400731689
2017-11-14,39.03720478490186
2017-11-15,37.79499204885316
2017-11-16,38.46239223781457
2017-11-17,41.196894610016415
2017-11-18,43.04301628774077
2017-11-19,48.19298612623487
2017-11-20,34.38317100317005
2017-11-21,37.99513612789752
2017-11-22,36.04525667609184
2017-11-23,36.655183312938625
2017-11-24,40.34300196082981
2017-11-25,43.43512831940783
2017-11-26,46.62977886317792
2017-11-27,31.877245426404865
2017-11-28,34.458281105786774
2017-11-29,33.544781609283106
2017-11-30,32.71183716432765
2017-12-01,34.00198292248694
2017-12-02,35.42972973861448
2017-12-03,38.95934002464045
2017-12-04,24.387887467635636
2017-12-05,27.325800305305112
2017-12-06,27.43570960707038
2017-12-07,29.3610624382597
2017-12-08,30.85146131098035
2017-12-09,34.30740752893244
2017-12-10,37.37889043319166
2017-12-11,23.240743075662394
2017-12-12,27.47186271740872
2017-12-13,27.085769148932002
2017-12-14,26.247365694868172
2017-12-15,27.8970959966721
2017-12-16,31.6105435438078
2017-12-17,35.886529289525086
2017-12-18,21.51175272067232
2017-12-19,26.60449525991774
2017-12-20,25.49953262234988
2017-12-21,26.36157819714866
2017-12-22,28.887193544355235
2017-12-23,32.68556453196915
2017-12-24,33.809609507130496
2017-12-25,21.045608129268345
2017-12-26,25.401860535423502
2017-12-27,26.1115631511229
2017-12-28,26.71973811490161
2017-12-29,28.63004308669538
2017-12-30,31.15302102584478
2017-12-31,35.80201851994266
2017-10-01,26.00337954162737
2017-10-02,17.07245755988812
2017-10-03,19.34913030730125
2017-10-04,19.763823465369402
2017-10-05,20.746652988128513
2017-10-06,20.944937908431072
2017-10-07,23.99795650112923
2017-10-08,26.036919868328845
2017-10-09,16.743479742613733
2017-10-10,19.71933182418862
2017-10-11,21.214998294689785
2017-10-12,22.360876091693104
2017-10-13,22.79904034957723
2017-10-14,24.48499104670394
2017-10-15,27.06402400343486
2017-10-16,17.896324106055783
2017-10-17,20.328173416835497
2017-10-18,20.61882104852903
2017-10-19,23.267137154285187
2017-10-20,23.14113288753174
2017-10-21,25.018750349802456
2017-10-22,27.172328157051098
2017-10-23,17.43784742465509
2017-10-24,19.589034345382963
2017-10-25,21.283815173440583
2017-10-26,23.612707279648927
2017-10-27,21.97385898319325
2017-10-28,24.088795498781206
2017-10-29,25.85757887871733
2017-10-30,15.603945645110127
2017-10-31,20.70183013101969
2017-11-01,21.031960718388806
2017-11-02,22.42672668135901
2017-11-03,22.095059215862623
2017-11-04,24.63013067374297
2017-11-05,26.25656201823044
2017-11-06,17.63705080018117
2017-11-07,19.698603099850818
2017-11-08,21.2130738149157
2017-11-09,23.56732393124833
2017-11-10,24.575641433836594
2017-11-11,26.351697680469762
2017-11-12,27.879830460432302
2017-11-13,18.751994183041788
2017-11-14,20.408037515728363
2017-11-15,21.369921643121902
2017-11-16,22.761130458267537
2017-11-17,22.132406977095382
2017-11-18,23.60200376764984
2017-11-19,26.307572289556163
2017-11-20,17.840908591210145
2017-11-21,19.57038852506814
2017-11-22,21.50938660416681
2017-11-23,22.898222284624513
2017-11-24,23.154509250785487
2017-11-25,24.993094392193555
2017-11-26,26.70569895208153
2017-11-27,19.503884980102807
2017-11-28,21.63068396268104
2017-11-29,21.91179602130278
2017-11-30,22.34891824953456
2017-12-01,21.216304791191874
2017-12-02,23.063543352034056
2017-12-03,25.00214280721583
2017-12-04,15.674787786650814
2017-12-05,16.93734441017763
2017-12-06,17.174025456590563
2017-12-07,18.87661081912856
2017-12-08,19.7268378919252
2017-12-09,21.10958204818367
2017-12-10,22.69250997042805
2017-12-11,13.614075542797872
2017-12-12,16.384523017068624
2017-12-13,17.31286172578811
2017-12-14,18.050423948703656
2017-12-15,18.460134565447717
2017-12-16,20.33175158216114
2017-12-17,22.22769159012227
2017-12-18,14.144156093559914
2017-12-19,15.555530965554624
2017-12-20,16.804313185478108
2017-12-21,18.326047992231565
2017-12-22,17.87333305922456
2017-12-23,19.577864557031752
2017-12-24,21.169711984805186
2017-12-25,13.655412597199545
2017-12-26,15.315932928172892
2017-12-27,15.26032444060531
2017-12-28,16.417343250017012
2017-12-29,16.686400358291948
2017-12-30,18.38683589494404
2017-12-31,21.62999917009632
2017-10-01,21.89052952411872
2017-10-02,13.424440539731513
2017-10-03,15.491632472410831
2017-10-04,17.342393696229117
2017-10-05,18.655997159931946
2017-10-06,19.464115575861197
2017-10-07,20.54775571735568
2017-10-08,22.318632408284774
2017-10-09,14.050030872863246
2017-10-10,17.408296631013826
2017-10-11,17.23301139087983
2017-10-12,18.36979127883461
2017-10-13,18.638930070445706
2017-10-14,18.502379134947894
2017-10-15,21.015082001780264
2017-10-16,13.287152991783355
2017-10-17,16.89872421019537
2017-10-18,17.88611862776253
2017-10-19,19.31160499254201
2017-10-20,19.580246143119606
2017-10-21,19.98378684092829
2017-10-22,22.34312863085681
2017-10-23,13.771676578172869
2017-10-24,17.251806185567716
2017-10-25,18.005391061995272
2017-10-26,18.987883176938183
2017-10-27,20.00649737616799
2017-10-28,21.374058996257737
2017-10-29,23.290922151847976
2017-10-30,14.347296104991763
2017-10-31,17.361173778651963
2017-11-01,17.399221557795805
2017-11-02,19.420747467091083
2017-11-03,19.79241354423052
2017-11-04,20.70100280951325
2017-11-05,22.638745397907762
2017-11-06,14.774377330150859
2017-11-07,17.769722743373485
2017-11-08,17.6746046204964
2017-11-09,18.602828775447914
2017-11-10,18.33433967758458
2017-11-11,20.817966897194964
2017-11-12,22.619298176988593
2017-11-13,14.774412862088056
2017-11-14,17.123243779392066
2017-11-15,17.344933699848795
2017-11-16,19.28309241617576
2017-11-17,19.289091702565795
2017-11-18,20.681938480659646
2017-11-19,22.22454511140392
2017-11-20,14.639517325375436
2017-11-21,17.236391269633533
2017-11-22,17.68962650395661
2017-11-23,19.472067191051543
2017-11-24,20.78185387274941
2017-11-25,23.013407090984437
2017-11-26,24.54389524420895
2017-11-27,17.02603009998687
2017-11-28,19.828135763603353
2017-11-29,19.408984040319776
2017-11-30,18.436425835108412
2017-12-01,18.11465721955261
2017-12-02,19.640401551178336
2017-12-03,20.360434184986687
2017-12-04,13.481246249726091
2017-12-05,14.44743587098939
2017-12-06,15.166915511367884
2017-12-07,15.415148665298402
2017-12-08,15.998087965717833
2017-12-09,16.3570861755816
2017-12-10,17.23925017113768
2017-12-11,10.97313592226516
2017-12-12,13.037617627036017
2017-12-13,13.313810725851571
2017-12-14,14.329611741707218
2017-12-15,14.996901909959462
2017-12-16,15.304426958659342
2017-12-17,16.97690179124546
2017-12-18,9.637516206770293
2017-12-19,12.630491625799745
2017-12-20,13.613837962428825
2017-12-21,14.88136681618536
2017-12-22,15.059217492625425
2017-12-23,16.467508657965325
2017-12-24,18.79078205296043
2017-12-25,11.355038637192003
2017-12-26,13.7766189572664
2017-12-27,13.870246019413903
2017-12-28,14.60589340255444
2017-12-29,14.438867316758852
2017-12-30,15.466315933186891
2017-12-31,16.389415015166655
2017-10-01,69.66124070952844
2017-10-02,43.03387750791795
2017-10-03,52.729186655120124
2017-10-04,54.92295436533646
2017-10-05,56.25292844941204
2017-10-06,60.79326205870693
2017-10-07,64.71565611122905
2017-10-08,67.61945902384511
2017-10-09,45.402631983393995
2017-10-10,52.88486074403268
2017-10-11,55.155352137538884
2017-10-12,58.17296884727564
2017-10-13,63.12237639407294
2017-10-14,65.77140729292698
2017-10-15,67.84138450191747
2017-10-16,47.85235393435343
2017-10-17,52.712757682491095
2017-10-18,57.571770295038064
2017-10-19,60.68338330728761
2017-10-20,64.60725882352217
2017-10-21,67.7511304231748
2017-10-22,71.71918416326173
2017-10-23,48.02085552136714
2017-10-24,55.80079985121407
2017-10-25,55.88497309741365
2017-10-26,58.20663187204248
2017-10-27,65.38542827118214
2017-10-28,69.3540437175958
2017-10-29,70.40722100891182
2017-10-30,48.703661139267204
2017-10-31,57.41040265619778
2017-11-01,58.236021306003
2017-11-02,59.395849547956594
2017-11-03,65.34855725677325
2017-11-04,69.68391114034034
2017-11-05,73.94597400900824
2017-11-06,48.09683536583434
2017-11-07,55.97098149913269
2017-11-08,58.155890574200846
2017-11-09,57.928535173384766
2017-11-10,63.05822339989531
2017-11-11,64.80235317266305
2017-11-12,70.78457494111927
2017-11-13,48.194651237962994
2017-11-14,54.523345556553664
2017-11-15,56.130761432675044
2017-11-16,57.9357829613365
2017-11-17,61.71105285201658
2017-11-18,66.90565397317172
2017-11-19,70.19041761768388
2017-11-20,47.89462502233524
2017-11-21,56.730327537891384
2017-11-22,59.011540014626505
2017-11-23,60.624258906132695
2017-11-24,65.28199871879497
2017-11-25,69.26994667095565
2017-11-26,72.70724073101586
2017-11-27,50.865178693156686
2017-11-28,56.80153582983861
2017-11-29,57.77996185524111
2017-11-30,55.60212679411633
2017-12-01,54.53315149793616
2017-12-02,58.99857646759015
2017-12-03,61.23701305121105
2017-12-04,37.27404829695492
2017-12-05,47.40501780409075
2017-12-06,46.56672635298145
2017-12-07,48.1170418511984
2017-12-08,48.58111586355432
2017-12-09,54.44702625992372
2017-12-10,56.9256788158096
2017-12-11,35.825754647127425
2017-12-12,42.65909360040797
2017-12-13,43.541729470118355
2017-12-14,45.663205134362855
2017-12-15,48.06397023069022
2017-12-16,53.02832647238791
2017-12-17,54.20636783683406
2017-12-18,32.35714866349663
2017-12-19,42.836600591291784
2017-12-20,42.60015755506494
2017-12-21,44.376051129554384
2017-12-22,47.55925831047653
2017-12-23,53.566999188394526
2017-12-24,57.77686860279638
2017-12-25,36.75768964177766
2017-12-26,44.94446236696744
2017-12-27,44.21888903070141
2017-12-28,45.529384238943216
2017-12-29,48.48965857623152
2017-12-30,52.60800573551798
2017-12-31,53.519774879836035
2017-10-01,70.09758397439228
2017-10-02,45.91149622419958
2017-10-03,53.83804846336311
2017-10-04,52.34326482233227
2017-10-05,56.9953864093421
2017-10-06,62.134984911147754
2017-10-07,67.74283023236654
2017-10-08,72.17128745639599
2017-10-09,49.06095403260915
2017-10-10,55.11287706483863
2017-10-11,55.213354530255046
2017-10-12,60.43300604544587
2017-10-13,64.1491734811804
2017-10-14,68.83647325089315
2017-10-15,72.86154782327196
2017-10-16,45.32811335212282
2017-10-17,53.591392754453565
2017-10-18,54.33373913794129
2017-10-19,59.4563090102837
2017-10-20,60.49931954707698
2017-10-21,66.45670509737516
2017-10-22,70.82131923835638
2017-10-23,45.79672110282994
2017-10-24,54.46697550033002
2017-10-25,55.220212422313196
2017-10-26,59.4786353668757
2017-10-27,61.683791136318305
2017-10-28,67.5062720376389
2017-10-29,69.99198562459179
2017-10-30,48.040011005492666
2017-10-31,54.56839155824227
2017-11-01,53.89583356909372
2017-11-02,57.92869010037174
2017-11-03,63.08052496242399
2017-11-04,66.7298342527109
2017-11-05,72.62228447024516
2017-11-06,47.7797745144913
2017-11-07,55.73562465336511
2017-11-08,55.36583307128236
2017-11-09,60.55298629866798
2017-11-10,65.5837927289505
2017-11-11,68.63424992063005
2017-11-12,73.83057648272879
2017-11-13,50.169259470443414
2017-11-14,58.94061328663728
2017-11-15,61.09204469496311
2017-11-16,63.25762850076771
2017-11-17,66.41481423166046
2017-11-18,72.53674019363183
2017-11-19,76.42097871953251
2017-11-20,53.59642108785282
2017-11-21,59.602244953614175
2017-11-22,57.38595475991501
2017-11-23,59.44323560683243
2017-11-24,63.46133624725988
2017-11-25,68.14676555467915
2017-11-26,70.74497732131043
2017-11-27,47.662564566618045
2017-11-28,54.45180428805809
2017-11-29,53.82312885113844
2017-11-30,54.260574206937285
2017-12-01,52.49852404613879
2017-12-02,57.12591221016004
2017-12-03,57.13805368445689
2017-12-04,38.95331599877552
2017-12-05,42.56605663874716
2017-12-06,43.42421592456041
2017-12-07,46.80651780997261
2017-12-08,47.79229992659315
2017-12-09,51.3864403742831
2017-12-10,53.94983357792497
2017-12-11,34.4525794487017
2017-12-12,41.13485945032219
2017-12-13,42.073202185845794
2017-12-14,45.40871826701391
2017-12-15,48.31687146783352
2017-12-16,51.00294392718561
2017-12-17,52.36547815870901
2017-12-18,33.31934240948271
2017-12-19,41.325435309298015
2017-12-20,44.03323078117563
2017-12-21,45.617688417272696
2017-12-22,47.81045186713252
2017-12-23,49.898331974582405
2017-12-24,50.7052575269444
2017-12-25,31.39440145657045
2017-12-26,41.91373320584156
2017-12-27,42.28262797912891
2017-12-28,43.39468213864044
2017-12-29,45.76733144201809
2017-12-30,48.397969048356664
2017-12-31,50.62270288659941
2017-10-01,95.24427763289809
2017-10-02,64.753175210524
2017-10-03,73.98274029715628
2017-10-04,70.98941495178008
2017-10-05,75.13132916062675
2017-10-06,83.05876545277485
2017-10-07,86.8537248037283
2017-10-08,91.69472464786364
2017-10-09,59.165490044914506
2017-10-10,72.8855301541635
2017-10-11,71.04323691498622
2017-10-12,74.04024466516351
2017-10-13,80.51571009306173
2017-10-14,87.53721392619052
2017-10-15,94.61807070715389
2017-10-16,63.48780678439365
2017-10-17,78.18824393174886
2017-10-18,70.95568850271168
2017-10-19,75.5559461589637
2017-10-20,82.16548151888851
2017-10-21,88.33848540116587
2017-10-22,93.88031068994908
2017-10-23,63.46580128053213
2017-10-24,75.93715633921819
2017-10-25,75.31530954970643
2017-10-26,77.5873822523175
2017-10-27,83.42039931135722
2017-10-28,90.74973797765966
2017-10-29,93.0185398998306
2017-10-30,62.17012852357395
2017-10-31,73.09587048774041
2017-11-01,70.0065728206827
2017-11-02,76.56664971164369
2017-11-03,82.88078840707391
2017-11-04,89.87536255786267
2017-11-05,93.40036699645135
2017-11-06,64.91068267480108
2017-11-07,75.25830333964761
2017-11-08,71.59311481474516
2017-11-09,76.66635535799959
2017-11-10,83.52024957178283
2017-11-11,90.90118821367292
2017-11-12,97.13373913603782
2017-11-13,69.04552111216722
2017-11-14,79.24826685777995
2017-11-15,79.04572952595308
2017-11-16,80.78304386418057
2017-11-17,87.77191196423092
2017-11-18,92.49407885526321
2017-11-19,97.80379092675366
2017-11-20,68.36904689361421
2017-11-21,75.82221619984401
2017-11-22,74.66924626604722
2017-11-23,79.62091882507832
2017-11-24,85.54087993612978
2017-11-25,92.00424758729935
2017-11-26,95.26798255311812
2017-11-27,67.36373125625117
2017-11-28,72.83109818348682
2017-11-29,72.35928249599375
2017-11-30,69.48368347283643
2017-12-01,71.81767550237477
2017-12-02,76.08904101361068
2017-12-03,80.8774855253553
2017-12-04,49.56594839073817
2017-12-05,60.03208452914228
2017-12-06,57.514710873275696
2017-12-07,59.14037297564171
2017-12-08,64.5666590953224
2017-12-09,70.02278867303906
2017-12-10,75.76624989836088
2017-12-11,47.8987617437307
2017-12-12,56.794046446660374
2017-12-13,57.56778241863037
2017-12-14,60.07541544901147
2017-12-15,64.58190313170883
2017-12-16,71.96839721765464
2017-12-17,74.72369645962938
2017-12-18,49.33513924471181
2017-12-19,55.26040610829847
2017-12-20,57.58547061845964
2017-12-21,61.63128849389348
2017-12-22,65.40249200711828
2017-12-23,74.18041106824336
2017-12-24,75.68774126729015
2017-12-25,47.887221138903854
2017-12-26,56.072185584885716
2017-12-27,57.37310961418375
2017-12-28,58.27056286743695
2017-12-29,59.844593495625084
2017-12-30,67.81938180097586
2017-12-31,69.35400118344103
2017-10-01,61.40596923072013
2017-10-02,40.68868926179468
2017-10-03,46.21686404127303
2017-10-04,49.11026254982847
2017-10-05,53.021785636038985
2017-10-06,55.5564361802151
2017-10-07,60.12584812621518
2017-10-08,61.91636921700127
2017-10-09,42.89327671014018
2017-10-10,48.830857375884094
2017-10-11,49.864131999721266
2017-10-12,53.29369894378205
2017-10-13,55.97553930008677
2017-10-14,58.79763843324452
2017-10-15,60.10689084162397
2017-10-16,40.00045897088947
2017-10-17,47.37915354135016
2017-10-18,49.38726595905787
2017-10-19,52.70611066064477
2017-10-20,54.241089302047364
2017-10-21,58.03105947487155
2017-10-22,59.879673380338296
2017-10-23,41.490842101130795
2017-10-24,48.686091447492046
2017-10-25,50.92174381819066
2017-10-26,54.261684605010096
2017-10-27,56.7064992087981
2017-10-28,60.44507823017842
2017-10-29,61.52001654478333
2017-10-30,40.788750509189036
2017-10-31,46.63070824104227
2017-11-01,50.65187010615991
2017-11-02,51.265738575095185
2017-11-03,53.31517444845505
2017-11-04,58.71362070221866
2017-11-05,60.443618113238784
2017-11-06,40.632045607324144
2017-11-07,49.47018188107078
2017-11-08,48.28383449770037
2017-11-09,53.564737736416504
2017-11-10,55.37544480509074
2017-11-11,59.40331572038292
2017-11-12,60.82542358789658
2017-11-13,42.14156584350869
2017-11-14,49.74412987046598
2017-11-15,51.0404057948722
2017-11-16,53.03874159028735
2017-11-17,55.75961013208203
2017-11-18,60.75347423521242
2017-11-19,62.46280821342468
2017-11-20,43.94273926766148
2017-11-21,49.11078555837032
2017-11-22,52.268373098315905
2017-11-23,56.4404509087135
2017-11-24,59.16892595111045
2017-11-25,59.95786121960083
2017-11-26,62.6559710194025
2017-11-27,44.2273466170888
2017-11-28,50.148423277074514
2017-11-29,48.32164254275608
2017-11-30,49.60889289196166
2017-12-01,49.445080725887934
2017-12-02,49.57871587258811
2017-12-03,51.395817502712234
2017-12-04,33.971627769563746
2017-12-05,38.88125329026093
2017-12-06,39.39393062220239
2017-12-07,43.08275774501794
2017-12-08,44.935106229715956
2017-12-09,46.99888466711837
2017-12-10,50.23750098982144
2017-12-11,31.1210583739081
2017-12-12,36.63876347281157
2017-12-13,37.49856514839864
2017-12-14,42.142106997976605
2017-12-15,41.748144283351024
2017-12-16,44.26062433722958
2017-12-17,46.73501325929283
2017-12-18,29.294848611959303
2017-12-19,35.58176869471161
2017-12-20,36.830145376991176
2017-12-21,40.75839462312735
2017-12-22,41.40043976835119
2017-12-23,45.82502654599472
2017-12-24,47.7292726402067
2017-12-25,31.14928267612415
2017-12-26,36.2540871309896
2017-12-27,36.5435363319814
2017-12-28,38.421271892341494
2017-12-29,39.39319659447263
2017-12-30,41.72513602700062
2017-12-31,44.009772214210905
2017-10-01,86.89611694466554
2017-10-02,54.66360129433771
2017-10-03,66.65759361813822
2017-10-04,67.1632069179406
2017-10-05,71.61662410704102
2017-10-06,76.09889026497198
2017-10-07,81.55671455372018
2017-10-08,84.52795448094521
2017-10-09,53.693339087035994
2017-10-10,64.8817850864881
2017-10-11,67.50272025018464
2017-10-12,73.81273291847772
2017-10-13,77.01309682855293
2017-10-14,83.81265550687499
2017-10-15,89.03548016575658
2017-10-16,55.31057271457964
2017-10-17,67.59983232132844
2017-10-18,68.6531102203849
2017-10-19,74.57808541584882
2017-10-20,79.24874607476605
2017-10-21,84.3286532034467
2017-10-22,88.61019896930432
2017-10-23,57.137891613620184
2017-10-24,69.99512036260283
2017-10-25,73.79483647447375
2017-10-26,79.12688924976713
2017-10-27,79.06798872719543
2017-10-28,85.99710684649968
2017-10-29,92.08463729750318
2017-10-30,59.69142002219066
2017-10-31,71.82248287369869
2017-11-01,73.08314843180906
2017-11-02,77.84342752351138
2017-11-03,79.25822562704886
2017-11-04,85.20686076530063
2017-11-05,91.26174055381827
2017-11-06,59.8585292407719
2017-11-07,69.64804974092668
2017-11-08,72.1380957383809
2017-11-09,76.79887433496306
2017-11-10,80.16770216939534
2017-11-11,86.90219022684667
2017-11-12,92.88140786121899
2017-11-13,59.60686472207398
2017-11-14,69.15715477917361
2017-11-15,73.38741218607069
2017-11-16,77.82743482174108
2017-11-17,83.09037519479978
2017-11-18,87.74278524771402
2017-11-19,93.69348934937646
2017-11-20,63.91807285163196
2017-11-21,71.94701284486715
2017-11-22,74.3462247675564
2017-11-23,79.35871543074441
2017-11-24,82.93464633869146
2017-11-25,88.39240517755057
2017-11-26,90.94519118472368
2017-11-27,61.745609378524065
2017-11-28,69.1140866560425
2017-11-29,69.91871756118448
2017-11-30,70.70959710746433
2017-12-01,68.51259029131758
2017-12-02,72.85886818887064
2017-12-03,76.7860192797139
2017-12-04,47.430276828318235
2017-12-05,53.15218944430741
2017-12-06,52.03062494965949
2017-12-07,58.84920309583017
2017-12-08,59.93452878262491
2017-12-09,66.69748992228355
2017-12-10,71.20962450798692
2017-12-11,42.681866751688396
2017-12-12,51.0069673857267
2017-12-13,52.13703530515917
2017-12-14,57.856777316827475
2017-12-15,59.25205382813138
2017-12-16,65.70971523281399
2017-12-17,70.97776505186359
2017-12-18,43.74380825805599
2017-12-19,50.56095503026725
2017-12-20,52.9515408851764
2017-12-21,57.13070879134136
2017-12-22,58.51550497195545
2017-12-23,64.40346065829607
2017-12-24,68.22478825813047
2017-12-25,43.757992037031784
2017-12-26,52.40497892976891
2017-12-27,51.729792185162694
2017-12-28,56.56903818439529
2017-12-29,58.391675403389854
2017-12-30,63.313064008022806
2017-12-31,66.60387038080029
2017-10-01,82.29921193153874
2017-10-02,54.6004375971395
2017-10-03,62.64868062836801
2017-10-04,65.09996971762871
2017-10-05,68.30349480948209
2017-10-06,72.63896413531172
2017-10-07,79.00300009277193
2017-10-08,81.49597152665532
2017-10-09,52.28893455612369
2017-10-10,63.53581629536024
2017-10-11,66.81416007818383
2017-10-12,69.40785411172818
